STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00307713	SHERMAN	19990115	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990116	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990117	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990118	660	9999	9999	660	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990119	559	9999	9999	559	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990120	559	9999	9999	559	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990121	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990122	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990123	381	9999	9999	381	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990124	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990125	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990126	229	9999	9999	229	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990127	203	9999	9999	203	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990128	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990129	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990130	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990131	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000101	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000102	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000103	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000104	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000105	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000106	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000107	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000108	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000109	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000110	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000111	25	9999	9999	25	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000112	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000113	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000114	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000115	178	9999	9999	178	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000116	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000117	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000118	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000119	229	9999	9999	229	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000120	229	9999	9999	229	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000121	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000122	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
