DateTimeAnimalID,id,Serial,Acq_Time,Acq_ST,GPSFixTime,GPSFixAtt,Lat,Long,UTM_Zone,Y,X,GPS_Alt,GPS_Speed,GPSHeading,GPSHorizEr,GPS_PD,GPS_SB,GPS_SC,GPS_NT,Pre_Data,Error
D42011.12.31 03:00:00,D4,647572A,2011.12.31 03:00:38,2011.12.31 03:00:00,2011.12.31 03:00:38,Succeeded (3D),37.807845,-108.918968,12S,4186535,683195,2125,0.02,0.7,18.77,2.2,0x41402401,6,38,No,
D42011.12.31 06:00:00,D4,647572A,2011.12.31 06:00:35,2011.12.31 06:00:00,2011.12.31 06:00:35,Succeeded (3D),37.806438,-108.916585,12S,4186384,683408,2119,0.03,0.7,14.41,3,0x20449024,7,35,No,
D42011.12.31 09:00:00,D4,647572A,2011.12.31 09:00:36,2011.12.31 09:00:00,2011.12.31 09:00:36,Succeeded (3D),37.807691,-108.915271,12S,4186525,683521,2127,0,0.7,16.41,3,0x080514C0,7,36,No,
D42011.12.31 12:00:00,D4,647572A,2011.12.31 12:00:34,2011.12.31 12:00:00,2011.12.31 12:00:34,Succeeded (3D),37.806075,-108.913821,12S,4186349,683652,2133,0.03,0.7,7.28,1.9,0x0C014181,7,34,No,
D42011.12.31 15:00:00,D4,647572A,2011.12.31 15:00:49,2011.12.31 15:00:00,2011.12.31 15:00:49,Succeeded (3D),37.80382,-108.917324,12S,4186092,683350,2111,0.12,0.7,39,3,0x01010900,4,49,No,
D42011.12.31 18:00:00,D4,647572A,2011.12.31 18:01:07,2011.12.31 18:00:00,2011.12.31 18:01:07,Succeeded (3D),37.805032,-108.9181,12S,4186225,683278,2124,0.01,0.7,87,6.5,0x11020800,4,67,No,
D42011.12.31 21:00:00,D4,647572A,2011.12.31 21:00:48,2011.12.31 21:00:00,2011.12.31 21:00:48,Succeeded (3D),37.811602,-108.922657,12S,4186945,682861,2103,0.04,0.7,84,14.1,0x00124024,5,48,No,
D42012.01.01 00:00:00,D4,647572A,2012.01.01 00:00:52,2012.01.01 00:00:00,2012.01.01 00:00:52,Succeeded (3D),37.809758,-108.923149,12S,4186739,682822,2130,0.08,0.7,111,12,0x40222000,4,52,No,
D42012.01.01 03:00:00,D4,647572A,2012.01.01 03:00:58,2012.01.01 03:00:00,2012.01.01 03:00:58,Succeeded (3D),37.80774,-108.923231,12S,4186515,682820,2111,0.02,0.7,48,4.7,0x60488000,5,58,No,
D42012.01.01 06:00:00,D4,647572A,2012.01.01 06:00:35,2012.01.01 06:00:00,2012.01.01 06:00:35,Succeeded (3D),37.807473,-108.922996,12S,4186486,682841,2113,0.09,0.7,6.11,1.8,0x204C9264,10,35,No,
D42012.01.01 09:00:00,D4,647572A,2012.01.01 09:00:34,2012.01.01 09:00:00,2012.01.01 09:00:34,Succeeded (3D),37.807475,-108.922399,12S,4186488,682894,2116,0.01,0.7,6.27,1.9,0x0A0514C1,9,34,No,
D42012.01.01 12:00:00,D4,647572A,2012.01.01 12:00:45,2012.01.01 12:00:00,2012.01.01 12:00:45,Succeeded (3D),37.809997,-108.923069,12S,4186766,682829,2100,0.06,0.7,19.12,2.5,0x0C010081,5,45,No,
D42012.01.01 15:00:00,D4,647572A,2012.01.01 15:00:52,2012.01.01 15:00:00,2012.01.01 15:00:52,Succeeded (3D),37.810256,-108.921482,12S,4186798,682968,2125,0.1,0.7,60,4.1,0x01000A0A,5,52,No,
D42012.01.01 18:00:00,D4,647572A,2012.01.01 18:00:52,2012.01.01 18:00:00,2012.01.01 18:00:52,Succeeded (3D),37.805829,-108.922132,12S,4186305,682921,2123,0.01,0.7,15.53,1.7,0x31120812,8,52,No,
D42012.01.01 21:00:00,D4,647572A,2012.01.01 21:00:51,2012.01.01 21:00:00,2012.01.01 21:00:51,Succeeded (3D),37.806732,-108.92318,12S,4186404,682827,2111,0.02,0.7,15.46,1.6,0x02326024,8,51,No,
D42012.01.02 00:00:00,D4,647572A,2012.01.02 00:00:41,2012.01.02 00:00:00,2012.01.02 00:00:41,Succeeded (3D),37.808695,-108.923096,12S,4186622,682829,2106,0.47,145.5,18.79,2,0x00222025,6,41,No,
D42012.01.02 03:00:00,D4,647572A,2012.01.02 03:00:40,2012.01.02 03:00:00,2012.01.02 03:00:40,Succeeded (3D),37.807602,-108.916345,12S,4186514,683426,2121,0.04,0.7,18.84,2.6,0x2048A001,6,40,No,
D42012.01.02 06:00:00,D4,647572A,2012.01.02 06:00:35,2012.01.02 06:00:00,2012.01.02 06:00:35,Succeeded (3D),37.807826,-108.917671,12S,4186536,683309,2122,0.02,0.7,5.69,1.8,0x20489264,9,35,No,
D42012.01.02 09:00:00,D4,647572A,2012.01.02 09:00:44,2012.01.02 09:00:00,2012.01.02 09:00:44,Succeeded (3D),37.807672,-108.918816,12S,4186516,683209,2128,0.01,0.7,19.02,2.7,0x020114C0,6,44,No,
D42012.01.02 12:00:00,D4,647572A,2012.01.02 12:00:35,2012.01.02 12:00:00,2012.01.02 12:00:35,Succeeded (3D),37.807182,-108.917083,12S,4186465,683362,2129,0.02,0.7,5.96,1.6,0x0C094181,8,35,No,
D42012.01.02 15:00:00,D4,647572A,2012.01.02 15:00:34,2012.01.02 15:00:00,2012.01.02 15:00:34,Succeeded (3D),37.806454,-108.918368,12S,4186382,683251,2120,0.01,0.7,7.11,1.8,0x05010B12,8,34,No,
D42012.01.02 18:00:00,D4,647572A,2012.01.02 18:00:48,2012.01.02 18:00:00,2012.01.02 18:00:48,Succeeded (3D),37.805996,-108.920268,12S,4186328,683085,2122,0.01,0.7,27,4.8,0x11004812,6,48,No,
D42012.01.02 21:00:00,D4,647572A,2012.01.02 21:00:52,2012.01.02 21:00:00,2012.01.02 21:00:52,Succeeded (3D),37.805576,-108.921941,12S,4186278,682939,2104,0.06,0.7,45,4.6,0x04204024,5,52,No,
D42012.01.03 00:00:00,D4,647572A,2012.01.03 00:00:40,2012.01.03 00:00:00,2012.01.03 00:00:40,Succeeded (3D),37.806638,-108.922349,12S,4186395,682900,2117,0.05,0.7,18.64,2.1,0x00262100,5,40,No,
D42012.01.03 03:00:00,D4,647572A,2012.01.03 03:00:51,2012.01.03 03:00:00,2012.01.03 03:00:51,Succeeded (3D),37.807729,-108.916372,12S,4186528,683424,2125,0.01,0.7,21,3.2,0x40482400,5,51,No,
D42012.01.03 06:00:00,D4,647572A,2012.01.03 06:00:35,2012.01.03 06:00:00,2012.01.03 06:00:35,Succeeded (3D),37.80785,-108.915009,12S,4186544,683543,2133,0.01,0.7,15.01,3.2,0x20449024,7,35,No,
D42012.01.03 09:00:00,D4,647572A,2012.01.03 09:00:52,2012.01.03 09:00:00,2012.01.03 09:00:52,Succeeded (3D),37.807673,-108.915764,12S,4186523,683477,2115,0.06,0.7,6.76,2.1,0x0A0510C0,7,52,No,
D42012.01.03 12:00:00,D4,647572A,2012.01.03 12:00:37,2012.01.03 12:00:00,2012.01.03 12:00:37,Succeeded (3D),37.807951,-108.916809,12S,4186551,683385,2126,0.02,0.7,19.76,1.8,0x0E010189,8,37,No,
D42012.01.03 15:00:00,D4,647572A,2012.01.03 15:00:34,2012.01.03 15:00:00,2012.01.03 15:00:34,Succeeded (3D),37.806936,-108.919216,12S,4186434,683175,2121,0.04,0.7,7.7,2.1,0x11000A1A,7,34,No,
D42012.01.03 18:00:00,D4,647572A,2012.01.03 18:00:38,2012.01.03 18:00:00,2012.01.03 18:00:38,Succeeded (3D),37.806841,-108.923321,12S,4186415,682814,2114,0.01,0.7,18.75,2.5,0x11100812,6,38,No,
D42012.01.03 21:00:00,D4,647572A,2012.01.03 21:00:34,2012.01.03 21:00:00,2012.01.03 21:00:34,Succeeded (3D),37.808201,-108.923049,12S,4186567,682835,2110,0,0.7,8.93,2.6,0x10324120,7,34,No,
D42012.01.04 00:00:00,D4,647572A,2012.01.04 00:00:42,2012.01.04 00:00:00,2012.01.04 00:00:42,Succeeded (3D),37.809534,-108.923043,12S,4186715,682832,2108,0.02,0.7,18.25,1.8,0x40262100,6,42,No,
D42012.01.04 03:00:00,D4,647572A,2012.01.04 03:00:52,2012.01.04 03:00:00,2012.01.04 03:00:52,Succeeded (3D),37.80811,-108.916021,12S,4186571,683454,2121,0.04,0.7,84,5.9,0x6000A000,4,52,No,
D42012.01.04 06:00:00,D4,647572A,2012.01.04 06:00:37,2012.01.04 06:00:00,2012.01.04 06:00:37,Succeeded (3D),37.808634,-108.916613,12S,4186627,683400,2122,0.01,0.7,15.59,2.3,0x200092E4,8,37,No,
D42012.01.04 09:00:00,D4,647572A,2012.01.04 09:00:53,2012.01.04 09:00:00,2012.01.04 09:00:53,Succeeded (3D),37.807195,-108.917953,12S,4186465,683286,2126,0.01,0.7,6.86,2,0x0A0510C1,8,53,No,
D42012.01.04 12:00:00,D4,647572A,2012.01.04 12:01:03,2012.01.04 12:00:00,2012.01.04 12:01:03,Succeeded (3D),37.808243,-108.921014,12S,4186575,683014,2114,0.01,339.6,15.32,1.5,0x0E094183,10,63,No,
D42012.01.04 15:00:00,D4,647572A,2012.01.04 15:00:38,2012.01.04 15:00:00,2012.01.04 15:00:38,Succeeded (3D),37.80677,-108.922639,12S,4186409,682874,2116,0.02,0.7,17.44,3.4,0x04010B0A,7,38,No,
D42012.01.04 21:00:00,D4,647572A,2012.01.04 21:00:47,2012.01.04 21:00:00,2012.01.04 21:00:47,Succeeded (3D),37.805935,-108.923057,12S,4186315,682840,2127,0.02,0.7,19.37,3,0x00326100,6,47,No,
D42012.01.05 00:00:00,D4,647572A,2012.01.05 00:00:48,2012.01.05 00:00:00,2012.01.05 00:00:48,Succeeded (3D),37.807653,-108.919518,12S,4186513,683147,2125,0.04,357.9,24,5.1,0x41222000,5,48,No,
D42012.01.05 03:00:00,D4,647572A,2012.01.05 03:00:40,2012.01.05 03:00:00,2012.01.05 03:00:40,Succeeded (3D),37.807749,-108.91891,12S,4186525,683200,2124,0.05,0.7,18.61,2.2,0x60483000,6,40,No,
D42012.01.05 06:00:00,D4,647572A,2012.01.05 06:00:35,2012.01.05 06:00:00,2012.01.05 06:00:35,Succeeded (3D),37.807705,-108.919022,12S,4186520,683190,2127,0.01,0.7,6.75,1.6,0x204C92C0,9,35,No,
D42012.01.05 09:00:00,D4,647572A,2012.01.05 09:00:33,2012.01.05 09:00:00,2012.01.05 09:00:33,Succeeded (3D),37.808352,-108.918311,12S,4186593,683251,2128,0.01,0.7,7.36,2.4,0x0A0110C1,7,33,No,
D42012.01.05 12:00:00,D4,647572A,2012.01.05 12:00:36,2012.01.05 12:00:00,2012.01.05 12:00:36,Succeeded (3D),37.807951,-108.916088,12S,4186553,683448,2122,0.05,0.7,14.55,1.8,0x0E094001,7,36,No,
D42012.01.05 15:00:00,D4,647572A,2012.01.05 15:00:34,2012.01.05 15:00:00,2012.01.05 15:00:34,Succeeded (3D),37.803629,-108.917235,12S,4186071,683358,2116,0.42,352.3,6.66,1.8,0x05010A1A,8,34,No,
D42012.01.05 18:00:00,D4,647572A,2012.01.05 18:00:47,2012.01.05 18:00:00,2012.01.05 18:00:47,Succeeded (3D),37.803676,-108.918206,12S,4186074,683272,2120,0.01,0.7,19.45,3.7,0x01024812,6,47,No,
D42012.01.05 21:00:00,D4,647572A,2012.01.05 21:00:35,2012.01.05 21:00:00,2012.01.05 21:00:35,Succeeded (3D),37.803515,-108.919262,12S,4186054,683180,2130,0.03,0.7,9.01,2.2,0x00326124,8,35,No,
D42012.01.06 00:00:00,D4,647572A,2012.01.06 00:00:49,2012.01.06 00:00:00,2012.01.06 00:00:49,Succeeded (3D),37.80714,-108.919225,12S,4186457,683174,2119,0.03,0.7,24,3.4,0x41222800,6,49,No,
D42012.01.06 03:00:00,D4,647572A,2012.01.06 03:00:42,2012.01.06 03:00:00,2012.01.06 03:00:42,Succeeded (3D),37.807413,-108.911535,12S,4186502,683850,2143,0.01,0.7,18.68,2.5,0x4008A401,6,42,No,
D42012.01.06 06:00:00,D4,647572A,2012.01.06 06:00:34,2012.01.06 06:00:00,2012.01.06 06:00:34,Succeeded (3D),37.807746,-108.916729,12S,4186529,683392,2116,0.02,0.7,7.18,2.4,0x004C8264,8,34,No,
D42012.01.06 09:00:00,D4,647572A,2012.01.06 09:00:38,2012.01.06 09:00:00,2012.01.06 09:00:38,Succeeded (3D),37.807969,-108.917189,12S,4186553,683351,2129,0.02,0.7,18.31,2.5,0x020500C0,5,38,No,
D42012.01.06 12:00:00,D4,647572A,2012.01.06 12:00:41,2012.01.06 12:00:00,2012.01.06 12:00:41,Succeeded (3D),37.80753,-108.919121,12S,4186500,683182,2127,0.04,0.7,19.05,2.7,0x04010089,5,41,No,
D42012.01.06 15:00:00,D4,647572A,2012.01.06 15:00:34,2012.01.06 15:00:00,2012.01.06 15:00:34,Succeeded (3D),37.807562,-108.921988,12S,4186498,682930,2124,1.21,260.9,6.07,1.5,0x15010A1A,9,34,No,
D42012.01.06 18:00:00,D4,647572A,2012.01.06 18:00:45,2012.01.06 18:00:00,2012.01.06 18:00:45,Succeeded (3D),37.811504,-108.923093,12S,4186933,682823,2115,0,338.2,18.74,2.2,0x11104812,7,45,No,
D42012.01.06 21:00:00,D4,647572A,2012.01.06 21:00:52,2012.01.06 21:00:00,2012.01.06 21:00:52,Succeeded (3D),37.811896,-108.924169,12S,4186975,682727,2141,0.04,0.7,69,3.3,0x10106100,5,52,No,
D42012.01.07 00:00:00,D4,647572A,2012.01.07 00:00:52,2012.01.07 00:00:00,2012.01.07 00:00:52,Succeeded (3D),37.808185,-108.922182,12S,4186567,682911,2113,0.91,123,33,2,0x40222801,6,52,No,
D42012.01.07 03:00:00,D4,647572A,2012.01.07 03:00:43,2012.01.07 03:00:00,2012.01.07 03:00:43,Succeeded (3D),37.807691,-108.918689,12S,4186519,683220,2128,0.03,31.6,18.57,1.9,0x60083001,6,43,No,
D42012.01.07 06:00:00,D4,647572A,2012.01.07 06:00:34,2012.01.07 06:00:00,2012.01.07 06:00:34,Succeeded (3D),37.806988,-108.915608,12S,4186447,683493,2124,0.01,0.7,9.71,2,0x204C9024,8,34,No,
D42012.01.07 09:00:00,D4,647572A,2012.01.07 09:00:35,2012.01.07 09:00:00,2012.01.07 09:00:35,Succeeded (3D),37.807025,-108.915625,12S,4186451,683491,2125,0.01,0.7,8.85,2.3,0x080514C1,8,35,No,
D42012.01.07 12:00:00,D4,647572A,2012.01.07 12:00:31,2012.01.07 12:00:00,2012.01.07 12:00:31,Succeeded (3D),37.806853,-108.917433,12S,4186428,683332,2119,0.03,0.7,18.17,1.9,0x08014081,5,31,No,
D42012.01.07 15:00:00,D4,647572A,2012.01.07 15:00:35,2012.01.07 15:00:00,2012.01.07 15:00:35,Succeeded (3D),37.806619,-108.918764,12S,4186400,683216,2123,0.01,0.7,7.12,2.7,0x05000B12,7,35,No,
D42012.01.07 18:00:00,D4,647572A,2012.01.07 18:00:53,2012.01.07 18:00:00,2012.01.07 18:00:53,Succeeded (3D),37.795729,-108.923751,12S,4185181,682804,2087,0,0.7,33,2.9,0x11100810,5,53,No,
D42012.01.07 21:00:00,D4,647572A,2012.01.07 21:00:34,2012.01.07 21:00:00,2012.01.07 21:00:34,Succeeded (3D),37.796718,-108.925234,12S,4185288,682671,2093,0,0.7,16.74,3.6,0x10322024,7,34,No,
D42012.01.08 00:00:00,D4,647572A,2012.01.08 00:00:40,2012.01.08 00:00:00,2012.01.08 00:00:40,Succeeded (3D),37.805565,-108.92012,12S,4186280,683099,2124,0.14,6.3,18.08,2.3,0x40262400,6,40,No,
D42012.01.08 03:00:00,D4,647572A,2012.01.08 03:00:39,2012.01.08 03:00:00,2012.01.08 03:00:39,Succeeded (3D),37.807537,-108.918882,12S,4186501,683203,2121,0.01,0.7,18.55,2.3,0x60481400,6,39,No,
D42012.01.08 06:00:00,D4,647572A,2012.01.08 06:00:52,2012.01.08 06:00:00,2012.01.08 06:00:52,Succeeded (3D),37.808328,-108.921481,12S,4186584,682972,2112,0.01,0.7,6.42,1.6,0x204C9260,9,52,No,
D42012.01.08 09:00:00,D4,647572A,2012.01.08 09:00:51,2012.01.08 09:00:00,2012.01.08 09:00:51,Succeeded (3D),37.808362,-108.922088,12S,4186587,682919,2110,0.01,127.3,19.31,2,0x0A0414C0,7,51,No,
D42012.01.08 12:00:00,D4,647572A,2012.01.08 12:00:35,2012.01.08 12:00:00,2012.01.08 12:00:35,Succeeded (3D),37.8084,-108.921864,12S,4186591,682939,2111,0.01,0.7,19.23,2,0x08080888,5,35,No,
D42012.01.08 15:00:00,D4,647572A,2012.01.08 15:00:57,2012.01.08 15:00:00,2012.01.08 15:00:57,Succeeded (3D),37.813377,-108.921452,12S,4187144,682963,2091,0.02,0.7,39,2.5,0x01000B0A,6,57,No,
D42012.01.08 18:00:00,D4,647572A,2012.01.08 18:00:48,2012.01.08 18:00:00,2012.01.08 18:00:48,Succeeded (3D),37.814535,-108.920523,12S,4187275,683041,2121,0.05,0.7,36,14.2,0x11120000,4,48,No,
D42012.01.08 21:00:00,D4,647572A,2012.01.08 21:00:42,2012.01.08 21:00:00,2012.01.08 21:00:42,Succeeded (3D),37.817418,-108.922229,12S,4187591,682884,2134,0.46,142.7,18.67,2.5,0x14324000,6,42,No,
D42012.01.09 00:00:00,D4,647572A,2012.01.09 00:00:52,2012.01.09 00:00:00,2012.01.09 00:00:52,Succeeded (3D),37.810353,-108.923883,12S,4186804,682756,2098,0.72,71,36,5.1,0x40202401,5,52,No,
D42012.01.09 03:00:00,D4,647572A,2012.01.09 03:00:38,2012.01.09 03:00:00,2012.01.09 03:00:38,Succeeded (3D),37.807652,-108.920037,12S,4186512,683101,2130,0.03,0.7,18.29,2.7,0x4040A001,5,38,No,
D42012.01.09 06:00:00,D4,647572A,2012.01.09 06:00:40,2012.01.09 06:00:00,2012.01.09 06:00:40,Succeeded (3D),37.80836,-108.915106,12S,4186600,683534,2126,0.05,0.7,18.48,2.6,0x004480E0,6,40,No,
D42012.01.09 09:00:00,D4,647572A,2012.01.09 09:00:34,2012.01.09 09:00:00,2012.01.09 09:00:34,Succeeded (3D),37.807408,-108.912723,12S,4186499,683746,2139,0.4,2.1,7.25,1.9,0x0A0510C0,7,34,No,
D42012.01.09 12:00:00,D4,647572A,2012.01.09 12:00:53,2012.01.09 12:00:00,2012.01.09 12:00:53,Succeeded (3D),37.811266,-108.914261,12S,4186924,683601,2136,0,0.7,24,2.2,0x0A090100,5,53,No,
D42012.01.09 15:00:00,D4,647572A,2012.01.09 15:00:34,2012.01.09 15:00:00,2012.01.09 15:00:34,Succeeded (3D),37.811922,-108.913704,12S,4186998,683648,2141,0.02,0.7,9.39,2.2,0x11000B12,7,34,No,
D42012.01.09 18:00:00,D4,647572A,2012.01.09 18:00:34,2012.01.09 18:00:00,2012.01.09 18:00:34,Succeeded (3D),37.811557,-108.913603,12S,4186958,683658,2158,0.02,0.7,7.17,1.8,0x31120012,7,34,No,
D42012.01.09 21:00:00,D4,647572A,2012.01.09 21:00:34,2012.01.09 21:00:00,2012.01.09 21:00:34,Succeeded (3D),37.81167,-108.913576,12S,4186970,683660,2142,0.01,0.7,6.86,1.6,0x10166104,8,34,No,
D42012.01.10 00:00:00,D4,647572A,2012.01.10 00:00:44,2012.01.10 00:00:00,2012.01.10 00:00:44,Succeeded (3D),37.807611,-108.921733,12S,4186504,682952,2119,0.16,0.7,19.16,2.7,0x00262401,6,44,No,
D42012.01.10 03:00:00,D4,647572A,2012.01.10 03:00:34,2012.01.10 03:00:00,2012.01.10 03:00:34,Succeeded (3D),37.808314,-108.918758,12S,4186588,683212,2123,0.03,0.7,7.36,1.8,0x60483001,7,34,No,
D42012.01.10 06:00:00,D4,647572A,2012.01.10 06:00:35,2012.01.10 06:00:00,2012.01.10 06:00:35,Succeeded (3D),37.807679,-108.918671,12S,4186517,683221,2121,0.08,0.7,8.92,2.4,0x204092E4,9,35,No,
D42012.01.10 09:00:00,D4,647572A,2012.01.10 09:00:34,2012.01.10 09:00:00,2012.01.10 09:00:34,Succeeded (3D),37.807707,-108.918907,12S,4186520,683201,2128,0.01,0.7,7.44,1.6,0x020454C1,8,34,No,
D42012.01.10 12:00:00,D4,647572A,2012.01.10 12:00:34,2012.01.10 12:00:00,2012.01.10 12:00:34,Succeeded (3D),37.807499,-108.919194,12S,4186496,683176,2125,0.13,0.7,16.59,1.7,0x00094883,7,34,No,
D42012.01.10 15:00:00,D4,647572A,2012.01.10 15:00:42,2012.01.10 15:00:00,2012.01.10 15:00:42,Succeeded (3D),37.806002,-108.913567,12S,4186341,683675,2132,0.65,187.7,18.55,3.3,0x01000A1A,6,42,No,
D42012.01.10 18:00:00,D4,647572A,2012.01.10 18:00:42,2012.01.10 18:00:00,2012.01.10 18:00:42,Succeeded (3D),37.804401,-108.917586,12S,4186156,683325,2119,0.06,0.7,19.05,2.9,0x11120010,5,42,No,
D42012.01.10 21:00:00,D4,647572A,2012.01.10 21:00:35,2012.01.10 21:00:00,2012.01.10 21:00:35,Succeeded (3D),37.804704,-108.918143,12S,4186188,683275,2116,0.04,0.7,5.89,1.8,0x04362104,8,35,No,
D42012.01.11 00:00:00,D4,647572A,2012.01.11 00:00:43,2012.01.11 00:00:00,2012.01.11 00:00:43,Succeeded (3D),37.806848,-108.919681,12S,4186423,683135,2123,0.1,0.7,19.1,2.8,0x00262001,5,43,No,
D42012.01.11 03:00:00,D4,647572A,2012.01.11 03:00:34,2012.01.11 03:00:00,2012.01.11 03:00:34,Succeeded (3D),37.807188,-108.921191,12S,4186458,683001,2122,0.02,0.7,9.05,1.7,0x2048B001,7,34,No,
D42012.01.11 06:00:00,D4,647572A,2012.01.11 06:00:40,2012.01.11 06:00:00,2012.01.11 06:00:40,Succeeded (3D),37.807799,-108.9189,12S,4186530,683201,2124,0.05,0.7,18.81,2.3,0x20449200,6,40,No,
D42012.01.11 09:00:00,D4,647572A,2012.01.11 09:00:50,2012.01.11 09:00:00,2012.01.11 09:00:50,Succeeded (3D),37.809404,-108.915627,12S,4186715,683485,2132,0.07,0.7,24,4.1,0x080404C1,6,50,No,
D42012.01.11 12:00:00,D4,647572A,2012.01.11 12:00:40,2012.01.11 12:00:00,2012.01.11 12:00:40,Succeeded (3D),37.810116,-108.914879,12S,4186795,683549,2132,0.02,0.7,17.92,2,0x0C08080A,6,40,No,
D42012.01.11 15:00:00,D4,647572A,2012.01.11 15:00:34,2012.01.11 15:00:00,2012.01.11 15:00:34,Succeeded (3D),37.806236,-108.916309,12S,4186362,683433,2120,0.02,0.7,19.56,2.1,0x01000B1A,7,34,No,
D42012.01.11 18:00:00,D4,647572A,2012.01.11 18:00:58,2012.01.11 18:00:00,2012.01.11 18:00:58,Succeeded (3D),37.804863,-108.920556,12S,4186201,683062,2116,0.02,0.7,36,2.5,0x31020010,5,58,No,
D42012.01.11 21:00:00,D4,647572A,2012.01.11 21:00:49,2012.01.11 21:00:00,2012.01.11 21:00:49,Succeeded (3D),37.804946,-108.922285,12S,4186207,682910,2114,0.08,0.7,30,3.5,0x04324100,6,49,No,
D42012.01.12 00:00:00,D4,647572A,2012.01.12 00:00:39,2012.01.12 00:00:00,2012.01.12 00:00:39,Succeeded (3D),37.807941,-108.922011,12S,4186540,682927,2112,0.04,0.7,18.69,2.4,0x41202401,6,39,No,
D42012.01.12 03:00:00,D4,647572A,2012.01.12 03:00:52,2012.01.12 03:00:00,2012.01.12 03:00:52,Succeeded (3D),37.808211,-108.91964,12S,4186575,683135,2112,0.05,0.7,60,3,0x60080001,4,52,No,
D42012.01.12 06:00:00,D4,647572A,2012.01.12 06:00:52,2012.01.12 06:00:00,2012.01.12 06:00:52,Succeeded (3D),37.810889,-108.923339,12S,4186865,682803,2103,0.06,0.7,15.64,2.2,0x004492E4,9,52,No,
D42012.01.12 09:00:00,D4,647572A,2012.01.12 09:00:58,2012.01.12 09:00:00,2012.01.12 09:00:58,Succeeded (3D),37.810093,-108.922809,12S,4186777,682851,2102,0.01,0.7,45,4.3,0x080104C0,5,58,No,
D42012.01.12 12:00:00,D4,647572A,2012.01.12 12:00:53,2012.01.12 12:00:00,2012.01.12 12:00:53,Succeeded (3D),37.809514,-108.922794,12S,4186713,682854,2108,0.01,0.7,33,2.7,0x0401090A,6,53,No,
D42012.01.12 15:00:00,D4,647572A,2012.01.12 15:00:34,2012.01.12 15:00:00,2012.01.12 15:00:34,Succeeded (3D),37.809869,-108.922244,12S,4186753,682901,2102,0.53,357.9,7.42,1.8,0x1100091A,7,34,No,
D42012.01.12 18:00:00,D4,647572A,2012.01.12 18:00:42,2012.01.12 18:00:00,2012.01.12 18:00:42,Succeeded (3D),37.813407,-108.921596,12S,4187147,682950,2111,0.02,0.7,19.15,2.8,0x11024010,5,42,No,
D42012.01.12 21:00:00,D4,647572A,2012.01.12 21:00:48,2012.01.12 21:00:00,2012.01.12 21:00:48,Succeeded (3D),37.814519,-108.920631,12S,4187273,683032,2131,0.04,0.7,66,8.5,0x00224024,5,48,No,
D42012.01.13 00:00:00,D4,647572A,2012.01.13 00:00:48,2012.01.13 00:00:00,2012.01.13 00:00:48,Succeeded (3D),37.807617,-108.921725,12S,4186505,682953,2120,0.09,0.7,27,3.6,0x00222401,5,48,No,
D42012.01.13 03:00:00,D4,647572A,2012.01.13 03:00:53,2012.01.13 03:00:00,2012.01.13 03:00:53,Succeeded (3D),37.807687,-108.918671,12S,4186518,683221,2123,0.03,0.7,45,3,0x20489001,6,53,No,
D42012.01.13 06:00:00,D4,647572A,2012.01.13 06:00:35,2012.01.13 06:00:00,2012.01.13 06:00:35,Succeeded (3D),37.808115,-108.915345,12S,4186572,683513,2126,0.64,304.5,7.31,2.3,0x004492E0,8,35,No,
D42012.01.13 09:00:00,D4,647572A,2012.01.13 09:00:48,2012.01.13 09:00:00,2012.01.13 09:00:48,Succeeded (3D),37.807025,-108.912717,12S,4186457,683747,2129,0.1,0.7,27,4.1,0x0A0004C0,5,48,No,
D42012.01.13 12:00:00,D4,647572A,2012.01.13 12:00:48,2012.01.13 12:00:00,2012.01.13 12:00:48,Succeeded (3D),37.80673,-108.912799,12S,4186424,683741,2139,0.05,0.7,18.98,3.4,0x0801400A,5,48,No,
D42012.01.13 15:00:00,D4,647572A,2012.01.13 15:00:34,2012.01.13 15:00:00,2012.01.13 15:00:34,Succeeded (3D),37.804443,-108.913151,12S,4186169,683715,2137,0.1,0.7,7.83,2.3,0x11000A1A,7,34,No,
D42012.01.13 18:00:00,D4,647572A,2012.01.13 18:00:39,2012.01.13 18:00:00,2012.01.13 18:00:39,Succeeded (3D),37.798378,-108.924535,12S,4185474,682728,2104,0.05,0.7,18.89,3,0x10124010,5,39,No,
D42012.01.13 21:00:00,D4,647572A,2012.01.13 21:00:34,2012.01.13 21:00:00,2012.01.13 21:00:34,Succeeded (3D),37.796996,-108.926221,12S,4185317,682583,2077,0.13,0.7,6.96,2.3,0x00366024,8,34,No,
D42012.01.14 00:00:00,D4,647572A,2012.01.14 00:00:36,2012.01.14 00:00:00,2012.01.14 00:00:36,Succeeded (3D),37.795941,-108.927078,12S,4185199,682510,2081,0.01,2.1,17.74,1.7,0x402E2400,7,36,No,
D42012.01.14 03:00:00,D4,647572A,2012.01.14 03:00:39,2012.01.14 03:00:00,2012.01.14 03:00:39,Succeeded (3D),37.796732,-108.922533,12S,4185295,682908,2077,0.01,0.7,18.76,2.3,0x40481001,5,39,No,
D42012.01.14 06:00:00,D4,647572A,2012.01.14 06:00:34,2012.01.14 06:00:00,2012.01.14 06:00:34,Succeeded (3D),37.797079,-108.922463,12S,4185334,682914,2089,0.03,0.7,15.78,1.9,0x080492E0,8,34,No,
