"","CatID","Sex","Age","ReprodStat","Season","Photoperiod","DateGMT","TimeGMT","DateTimeET","DateTimeET2","DateET2","TIMEET2","TTF","Zone","X","Y"
"21262","121","F","A",2,"WET","DAY",NA,NA,200607121004,"20060712 1004","2006 7 12",1004,NA,"17",496267.205128759,2908360.66068008
"21263","121","F","A",2,"WET","DAY",NA,NA,200607121704,"20060712 1704","2006 7 12",1704,NA,"17",496670.512314901,2907960.19228064
"21264","121","F","A",2,"WET","NIGHT",NA,NA,200607132103,"20060713 2103","2006 7 13",2103,NA,"17",496713.544142578,2908025.05874087
"21265","121","F","A",2,"WET","DAY",NA,NA,200607141104,"20060714 1104","2006 7 14",1104,NA,"17",496634.806460757,2907933.66038758
"21266","121","F","A",2,"WET","DAY",NA,NA,200607141804,"20060714 1804","2006 7 14",1804,NA,"17",496539.548743844,2908013.85532056
"21267","121","F","A",2,"WET","DAY",NA,NA,200607150804,"20060715 804","2006 7 15",804,NA,"17",497257.083581354,2907748.29074781
"21268","121","F","A",2,"WET","NIGHT",NA,NA,200607152204,"20060715 2204","2006 7 15",2204,NA,"17",498314.960112244,2906936.03641954
"21269","121","F","A",2,"WET","NIGHT",NA,NA,200607161903,"20060716 1903","2006 7 16",1903,NA,"17",497043.339037079,2907760.15073727
"21270","121","F","A",2,"WET","NIGHT",NA,NA,200607170204,"20060717 204","2006 7 17",204,NA,"17",497157.430793058,2907544.6282623
"21271","121","F","A",2,"WET","NIGHT",NA,NA,200607182004,"20060718 2004","2006 7 18",2004,NA,"17",496192.531158827,2907767.36250272
"21272","121","F","A",2,"WET","DAY",NA,NA,200607191706,"20060719 1706","2006 7 19",1706,NA,"17",493807.184559666,2907827.81798483
"21273","121","F","A",2,"WET","DAY",NA,NA,200607200704,"20060720 704","2006 7 20",704,NA,"17",494581.2777774,2907372.47147202
"21274","121","F","A",2,"WET","DAY",NA,NA,200607211104,"20060721 1104","2006 7 21",1104,NA,"17",495555.859920774,2907315.34924733
"21275","121","F","A",2,"WET","NIGHT",NA,NA,200607220103,"20060722 103","2006 7 22",103,NA,"17",496967.516685646,2907509.61503018
"21276","121","F","A",2,"WET","DAY",NA,NA,200607220803,"20060722 803","2006 7 22",803,NA,"17",497938.888440426,2907535.14531415
"21277","121","F","A",2,"WET","DAY",NA,NA,200607221504,"20060722 1504","2006 7 22",1504,NA,"17",499486.939460602,2907307.21358721
"21278","121","F","A",2,"WET","NIGHT",NA,NA,200607222204,"20060722 2204","2006 7 22",2204,NA,"17",499820.213444758,2907638.38967915
"21279","121","F","A",2,"WET","NIGHT",NA,NA,200607231904,"20060723 1904","2006 7 23",1904,NA,"17",497759.367398113,2904690.89714746
"21280","121","F","A",2,"WET","DAY",NA,NA,200607240903,"20060724 903","2006 7 24",903,NA,"17",497256.831945036,2906931.89693285
"21281","121","F","A",2,"WET","NIGHT",NA,NA,200607242304,"20060724 2304","2006 7 24",2304,NA,"17",497127.696123522,2907614.27502339
"21282","121","F","A",2,"WET","NIGHT",NA,NA,200607250604,"20060725 604","2006 7 25",604,NA,"17",497150.626040276,2906677.07120641
"21283","121","F","A",2,"WET","NIGHT",NA,NA,200607260308,"20060726 308","2006 7 26",308,NA,"17",498850.476575401,2907546.24099957
"41430","143","M","SA",0,"DRY","DAY",NA,NA,200601091357,"20060109 1357","2006 1 9",1357,114,"",500430.113764074,2907478.12513015
"41431","143","M","SA",0,"DRY","NIGHT",NA,NA,200601100101,"20060110 101","2006 1 10",101,111,"",500325.340076238,2907763.33056752
"41432","143","M","SA",0,"DRY","DAY",NA,NA,200601100801,"20060110 801","2006 1 10",801,70,"",500138.379172221,2907921.14796916
"41433","143","M","SA",0,"DRY","DAY",NA,NA,200601101501,"20060110 1501","2006 1 10",1501,61,"",499099.085320253,2908451.35717928
"41434","143","M","SA",0,"DRY","NIGHT",NA,NA,200601110501,"20060111 501","2006 1 11",501,93,"",498355.059832901,2908719.00383801
"41435","143","M","SA",0,"DRY","NIGHT",NA,NA,200601122301,"20060112 2301","2006 1 12",2301,91,"",497208.605389509,2911480.23985612
"41436","143","M","SA",0,"DRY","NIGHT",NA,NA,200601130601,"20060113 601","2006 1 13",601,90,"",497141.129197504,2911258.95904488
"41437","143","M","SA",0,"DRY","DAY",NA,NA,200601131301,"20060113 1301","2006 1 13",1301,70,"",497127.206738297,2911287.00084284
"41438","143","M","SA",0,"DRY","DAY",NA,NA,200601141701,"20060114 1701","2006 1 14",1701,114,"",495488.022699278,2913857.35359307
"41439","143","M","SA",0,"DRY","DAY",NA,NA,200601150701,"20060115 701","2006 1 15",701,85,"",496810.726653129,2914413.28250896
"41440","143","M","SA",0,"DRY","DAY",NA,NA,200601151401,"20060115 1401","2006 1 15",1401,102,"",498986.420627087,2914528.63733705
"41441","143","M","SA",0,"DRY","DAY",NA,NA,200601161101,"20060116 1101","2006 1 16",1101,62,"",498407.566266809,2915379.89367019
"41442","143","M","SA",0,"DRY","DAY",NA,NA,200601161801,"20060116 1801","2006 1 16",1801,72,"",497472.333409522,2914634.74627617
"41443","143","M","SA",0,"DRY","NIGHT",NA,NA,200601170101,"20060117 101","2006 1 17",101,100,"",497538.266635042,2910188.00161233
"41444","143","M","SA",0,"DRY","DAY",NA,NA,200601170801,"20060117 801","2006 1 17",801,70,"",498337.714248192,2908782.80531753
"41445","143","M","SA",0,"DRY","DAY",NA,NA,200601171501,"20060117 1501","2006 1 17",1501,70,"",498562.263017483,2908519.395283
"41446","143","M","SA",0,"DRY","NIGHT",NA,NA,200601172201,"20060117 2201","2006 1 17",2201,57,"",501682.85059648,2909332.68522371
"41447","143","M","SA",0,"DRY","DAY",NA,NA,200601191601,"20060119 1601","2006 1 19",1601,70,"",501334.097329352,2908873.87862914
"41448","143","M","SA",0,"DRY","NIGHT",NA,NA,200601200600,"20060120 600","2006 1 20",600,85,"",497452.683888484,2913331.01681504
"41449","143","M","SA",0,"DRY","DAY",NA,NA,200601201300,"20060120 1300","2006 1 20",1300,51,"",497924.532236058,2913995.40525602
"41450","143","M","SA",0,"DRY","NIGHT",NA,NA,200601202001,"20060120 2001","2006 1 20",2001,70,"",497120.1395269,2916488.65746004
"41451","143","M","SA",0,"DRY","DAY",NA,NA,200601211000,"20060121 1000","2006 1 21",1000,56,"",496147.796295263,2918385.01637265
"41452","143","M","SA",0,"DRY","DAY",NA,NA,200601211701,"20060121 1701","2006 1 21",1701,93,"",494996.305069327,2919622.18179264
"41453","143","M","SA",0,"DRY","NIGHT",NA,NA,200601220002,"20060122 002","2006 1 22",2,120,"",492166.11580066,2923380.83858823
"41454","143","M","SA",0,"DRY","DAY",NA,NA,200601220701,"20060122 701","2006 1 22",701,75,"",492393.534353483,2923269.75263422
"41455","143","M","SA",0,"DRY","NIGHT",NA,NA,200601222100,"20060122 2100","2006 1 22",2100,51,"",490647.727861281,2923278.00745795
"41456","143","M","SA",0,"DRY","NIGHT",NA,NA,200601230401,"20060123 401","2006 1 23",401,81,"",492376.152632445,2927548.48384203
"41457","143","M","SA",0,"DRY","DAY",NA,NA,200601231800,"20060123 1800","2006 1 23",1800,53,"",492490.493961316,2928649.62321025
"41458","143","M","SA",0,"DRY","NIGHT",NA,NA,200601240101,"20060124 101","2006 1 24",101,70,"",492437.825088054,2928626.81031098
"41459","143","M","SA",0,"DRY","DAY",NA,NA,200601240801,"20060124 801","2006 1 24",801,65,"",492384.216084231,2929031.81168102
"41460","143","M","SA",0,"DRY","DAY",NA,NA,200601241500,"20060124 1500","2006 1 24",1500,54,"",492288.371565532,2928903.76847461
"41461","143","M","SA",0,"DRY","NIGHT",NA,NA,200601250501,"20060125 501","2006 1 25",501,69,"",492159.631257184,2930735.01531545
"41462","143","M","SA",0,"DRY","DAY",NA,NA,200601251201,"20060125 1201","2006 1 25",1201,61,"",489696.173637763,2933832.57880782
"41463","143","M","SA",0,"DRY","DAY",NA,NA,200601251900,"20060125 1900","2006 1 25",1900,52,"",489052.041359764,2935761.266555
"41464","143","M","SA",0,"DRY","DAY",NA,NA,200601260900,"20060126 900","2006 1 26",900,54,"",488174.790405333,2937614.09302067
"41465","143","M","SA",0,"DRY","DAY",NA,NA,200601261601,"20060126 1601","2006 1 26",1601,90,"",488266.308517706,2937631.93338384
"41466","143","M","SA",0,"DRY","NIGHT",NA,NA,200601262300,"20060126 2300","2006 1 26",2300,54,"",488720.609416891,2937169.56676101
"41467","143","M","SA",0,"DRY","NIGHT",NA,NA,200601280301,"20060128 301","2006 1 28",301,64,"",488690.712826628,2935843.69133957
"41468","143","M","SA",0,"DRY","DAY",NA,NA,200601281001,"20060128 1001","2006 1 28",1001,71,"",488700.740526576,2935732.8399418
"41469","143","M","SA",0,"DRY","DAY",NA,NA,200601281700,"20060128 1700","2006 1 28",1700,53,"",488780.053025957,2935923.04687615
"41470","143","M","SA",0,"DRY","NIGHT",NA,NA,200601290001,"20060129 001","2006 1 29",1,94,"",488650.873314675,2935960.06271552
"41471","143","M","SA",0,"DRY","DAY",NA,NA,200601290700,"20060129 700","2006 1 29",700,65,"",488710.603389073,2935942.34802628
"41472","143","M","SA",0,"DRY","NIGHT",NA,NA,200601292100,"20060129 2100","2006 1 29",2100,54,"",490700.050667144,2935401.61603591
"41473","143","M","SA",0,"DRY","NIGHT",NA,NA,200601300401,"20060130 401","2006 1 30",401,81,"",491623.271895088,2934926.97801592
"41474","143","M","SA",0,"DRY","DAY",NA,NA,200601301101,"20060130 1101","2006 1 30",1101,63,"",491602.521226339,2935019.28363579
"41475","143","M","SA",0,"DRY","DAY",NA,NA,200601301801,"20060130 1801","2006 1 30",1801,63,"",491846.693066306,2935072.67452773
"41476","143","M","SA",0,"DRY","NIGHT",NA,NA,200601310100,"20060131 100","2006 1 31",100,53,"",491596.076449532,2934920.62738451
"41477","143","M","SA",0,"DRY","NIGHT",NA,NA,200601312200,"20060131 2200","2006 1 31",2200,55,"",491598.543102663,2934875.50581539
"41478","143","M","SA",0,"DRY","NIGHT",NA,NA,200602010501,"20060201 501","2006 2 1",501,93,"",491478.330498274,2935032.25707053
"41479","143","M","SA",0,"DRY","DAY",NA,NA,200602011201,"20060201 1201","2006 2 1",1201,70,"",491557.84214111,2934940.21293607
"41480","143","M","SA",0,"DRY","DAY",NA,NA,200602011900,"20060201 1900","2006 2 1",1900,51,"",489830.822379153,2936219.75249752
"41481","143","M","SA",0,"DRY","NIGHT",NA,NA,200602020201,"20060202 201","2006 2 2",201,92,"",488033.710574128,2936290.76142221
"41482","143","M","SA",0,"DRY","DAY",NA,NA,200602021601,"20060202 1601","2006 2 2",1601,70,"",488692.114650454,2937520.36327069
"41483","143","M","SA",0,"DRY","NIGHT",NA,NA,200602022300,"20060202 2300","2006 2 2",2300,53,"",488295.357219033,2937773.01998239
"41484","143","M","SA",0,"DRY","NIGHT",NA,NA,200602030601,"20060203 601","2006 2 3",601,90,"",488383.405905511,2938003.72193409
"41485","143","M","SA",0,"DRY","DAY",NA,NA,200602031301,"20060203 1301","2006 2 3",1301,62,"",488566.582117066,2937697.72974579
"41486","143","M","SA",0,"DRY","NIGHT",NA,NA,200602040300,"20060204 300","2006 2 4",300,74,"",488057.016255766,2938139.07727688
"41487","143","M","SA",0,"DRY","DAY",NA,NA,200602041001,"20060204 1001","2006 2 4",1001,63,"",487903.660362259,2938088.77681559
"41488","143","M","SA",0,"DRY","DAY",NA,NA,200602041700,"20060204 1700","2006 2 4",1700,53,"",488466.531213202,2938318.60898751
"41489","143","M","SA",0,"DRY","DAY",NA,NA,200602050701,"20060205 701","2006 2 5",701,91,"",488357.339559451,2938056.67164171
"41490","143","M","SA",0,"DRY","NIGHT",NA,NA,200602052101,"20060205 2101","2006 2 5",2101,70,"",489657.52727579,2936458.82433637
"41491","143","M","SA",0,"DRY","NIGHT",NA,NA,200602060401,"20060206 401","2006 2 6",401,105,"",489597.492449675,2936373.82168028
"41492","143","M","SA",0,"DRY","DAY",NA,NA,200602061100,"20060206 1100","2006 2 6",1100,52,"",489387.997157846,2936675.0473565
"41493","143","M","SA",0,"DRY","DAY",NA,NA,200602061801,"20060206 1801","2006 2 6",1801,71,"",490471.65010339,2935930.97242019
"41494","143","M","SA",0,"DRY","DAY",NA,NA,200602070801,"20060207 801","2006 2 7",801,63,"",489825.621735167,2935296.36284468
"41495","143","M","SA",0,"DRY","NIGHT",NA,NA,200602072201,"20060207 2201","2006 2 7",2201,72,"",488604.579083037,2934809.8115414
"41496","143","M","SA",0,"DRY","DAY",NA,NA,200602081201,"20060208 1201","2006 2 8",1201,71,"",488346.657338716,2937194.79009827
"41497","143","M","SA",0,"DRY","NIGHT",NA,NA,200602081901,"20060208 1901","2006 2 8",1901,62,"",488011.745423522,2937996.13673058
"41498","143","M","SA",0,"DRY","NIGHT",NA,NA,200602090200,"20060209 200","2006 2 9",200,51,"",488377.435649384,2937041.21376073
"41499","143","M","SA",0,"DRY","DAY",NA,NA,200602090900,"20060209 900","2006 2 9",900,53,"",489379.840813212,2935710.35407985
"41500","143","M","SA",0,"DRY","NIGHT",NA,NA,200602100601,"20060210 601","2006 2 10",601,90,"",491111.563065447,2935411.78346365
"41501","143","M","SA",0,"DRY","NIGHT",NA,NA,200602110301,"20060211 301","2006 2 11",301,62,"",491778.345743198,2935413.07787585
"41502","143","M","SA",0,"DRY","NIGHT",NA,NA,200602120001,"20060212 001","2006 2 12",1,63,"",489545.737464752,2932677.40532827
"41503","143","M","SA",0,"DRY","DAY",NA,NA,200602120701,"20060212 701","2006 2 12",701,95,"",489909.606696974,2932751.90891874
"41504","143","M","SA",0,"DRY","DAY",NA,NA,200602121400,"20060212 1400","2006 2 12",1400,53,"",489837.896023862,2932490.4900716
"41505","143","M","SA",0,"DRY","NIGHT",NA,NA,200602122101,"20060212 2101","2006 2 12",2101,72,"",489818.399862867,2932568.39747575
"41506","143","M","SA",0,"DRY","NIGHT",NA,NA,200602130400,"20060213 400","2006 2 13",400,53,"",489868.499401402,2932727.3290563
"41507","143","M","SA",0,"DRY","DAY",NA,NA,200602131801,"20060213 1801","2006 2 13",1801,65,"",489661.918841809,2932849.85075623
"41508","143","M","SA",0,"DRY","NIGHT",NA,NA,200602140101,"20060214 101","2006 2 14",101,100,"",489786.282515887,2932649.42045413
"41509","143","M","SA",0,"DRY","DAY",NA,NA,200602140801,"20060214 801","2006 2 14",801,70,"",489798.789521292,2932748.00672011
"41510","143","M","SA",0,"DRY","DAY",NA,NA,200602141501,"20060214 1501","2006 2 14",1501,52,"",489806.637371343,2932792.95156454
