"","X","X.1","BEARID","FREQ","FIX","FIX_DATE_T","LMT_DATE","LMT_TIME","LATITUDE","LONGITUDE","ELEV","TIME","TEMP","FIX_STATUS","SATS_USED","PDOP","NAV","plot","Year","Init48","Trans","UTMe","UTMn","Day","Week","Season","subsample"
"4862",4862,4862,5,580,11953,38670.91747,"11/14/2005","22:01",39.1104572,-106.7212486,3058,60,-3,"""2D Fix-F0""",4,4.1,"2D","yes",2005,"no","no",351181.459643,4330444.59522,318,46,"Post-Hyperphagia","yes"
"4864",4864,4864,5,580,11957,38670.95907,"11/14/2005","23:01",39.1105411,-106.7212389,3058,55,-3,"""2D Fix-F0""",3,4.3,"2D","yes",2005,"no","no",351182.474866,4330453.89084,318,46,"Post-Hyperphagia","yes"
"4865",4865,4865,5,580,11959,38670.97964,"11/14/2005","23:30",39.1107208,-106.7219189,3058,32,-3,"""2D Fix-F0""",3,4.3,"2D","yes",2005,"no","no",351124.056937,4330474.94936,318,46,"Post-Hyperphagia","yes"
"4867",4867,4867,5,580,11965,38671.0423,"11/15/2005","01:00",39.1106433,-106.7205014,3058,46,-3,"""2D Fix-F0""",3,2.9,"2D","yes",2005,"no","no",351246.457654,4330464.02481,319,46,"Post-Hyperphagia","yes"
"4869",4869,4869,5,580,11967,38671.06336,"11/15/2005","01:31",39.1106644,-106.7207367,3058,65,-3,"""2D Fix-F0""",3,3.2,"2D","yes",2005,"no","no",351226.15687,4330466.75209,319,46,"Post-Hyperphagia","yes"
"4870",4870,4870,5,580,11969,38671.08425,"11/15/2005","02:01",39.1105769,-106.7209767,3057,70,-3,"""2D Fix-F0""",3,3.7,"2D","yes",2005,"no","no",351205.221271,4330457.43432,319,46,"Post-Hyperphagia","yes"
"4872",4872,4872,5,580,11973,38671.12546,"11/15/2005","03:00",39.1108431,-106.7219381,3058,31,-3.5,"""2D Fix-F0""",3,4.8,"2D","yes",2005,"no","no",351122.65422,4330488.55413,319,46,"Post-Hyperphagia","yes"
"4874",4874,4874,5,580,11979,38671.18841,"11/15/2005","04:31",39.11077,-106.7206453,3058,70,-3.5,"""2D Fix-F0""",3,3,"2D","yes",2005,"no","no",351234.281838,4330478.32219,319,46,"Post-Hyperphagia","yes"
"4877",4877,4877,5,580,11987,38671.27178,"11/15/2005","06:31",39.1109433,-106.7207469,3056,90,-4,"""2D Fix-F4""",4,4.6,"2D","yes",2005,"no","no",351225.861526,4330497.72211,319,46,"Post-Hyperphagia","yes"
"4878",4878,4878,5,580,11989,38671.2926,"11/15/2005","07:01",39.1105911,-106.7204981,3024,81,-4,"""3D Fix-F0""",4,3.9,"3D","yes",2005,"no","no",351246.633214,4330458.22606,319,46,"Post-Hyperphagia","yes"
"4881",4881,4881,5,580,11995,38671.35471,"11/15/2005","08:30",39.1100425,-106.7204378,3025,37,-4,"""2D Fix-F0""",3,3.9,"2D","yes",2005,"no","no",351250.693419,4330397.24172,319,46,"Post-Hyperphagia","yes"
"4882",4882,4882,5,580,11997,38671.37557,"11/15/2005","09:00",39.1111792,-106.7207383,3026,40,-4,"""2D Fix-F0""",3,2.6,"2D","yes",2005,"no","no",351227.101278,4330523.88903,319,46,"Post-Hyperphagia","yes"
"4883",4883,4883,5,580,12005,38671.45949,"11/15/2005","11:01",39.1105131,-106.7204008,3026,90,-4.5,"""2D Fix-F0""",3,2.5,"2D","yes",2005,"no","no",351254.882223,4330449.40994,319,46,"Post-Hyperphagia","yes"
"4885",4885,4885,5,580,12009,38671.50056,"11/15/2005","12:00",39.1102814,-106.7201058,3026,38,-5,"""2D Fix-F0""",3,3.7,"2D","yes",2005,"no","no",351279.902241,4330423.21182,319,46,"Post-Hyperphagia","yes"
"4888",4888,4888,5,580,12027,38671.68829,"11/15/2005","16:31",39.1108503,-106.7206242,3081,58,-5.5,"""2D Fix-F0""",3,2.7,"2D","yes",2005,"no","no",351236.275121,4330487.1996,319,46,"Post-Hyperphagia","yes"
"4890",4890,4890,5,580,12029,38671.7091,"11/15/2005","17:01",39.1106503,-106.7208133,3081,56,-5.5,"""2D Fix-F1""",4,1.8,"2D","yes",2005,"no","no",351219.504013,4330465.31274,319,46,"Post-Hyperphagia","yes"
"4892",4892,4892,5,580,12031,38671.72961,"11/15/2005","17:30",39.1104992,-106.7214514,3077,33,-5.5,"""2D Fix-F16""",4,2,"2D","yes",2005,"no","no",351164.012911,4330449.58895,319,46,"Post-Hyperphagia","yes"
"4894",4894,4894,5,580,12033,38671.75054,"11/15/2005","18:00",39.1109194,-106.7205358,3067,37,-5.5,"""2D Fix-F0""",3,2.8,"2D","yes",2005,"no","no",351244.063902,4330494.72372,319,46,"Post-Hyperphagia","yes"
"4896",4896,4896,5,580,12039,38671.81341,"11/15/2005","19:31",39.1107692,-106.7205781,3067,70,-6,"""2D Fix-F0""",3,3.2,"2D","yes",2005,"no","no",351240.090578,4330478.1233,319,46,"Post-Hyperphagia","yes"
"4898",4898,4898,5,580,12041,38671.83377,"11/15/2005","20:00",39.1106217,-106.72033,3067,39,-6,"""2D Fix-F0""",3,2.3,"2D","yes",2005,"no","no",351261.232297,4330461.34677,319,46,"Post-Hyperphagia","yes"
"4900",4900,4900,5,580,12045,38671.87576,"11/15/2005","21:01",39.1104433,-106.7208964,3067,60,-6,"""2D Fix-F0""",4,3.1,"2D","yes",2005,"no","no",351211.883382,4330442.47533,319,46,"Post-Hyperphagia","yes"
"4902",4902,4902,5,580,12047,38671.89649,"11/15/2005","21:30",39.1103839,-106.7204203,2999,47,-6,"""2D Fix-F1""",4,2.5,"2D","yes",2005,"no","no",351252.924471,4330435.10282,319,46,"Post-Hyperphagia","yes"
"4905",4905,4905,5,580,12053,38671.95924,"11/15/2005","23:01",39.1102989,-106.7211978,3071,68,-6,"""2D Fix-F0""",3,3.4,"2D","yes",2005,"no","no",351185.519037,4330426.94327,319,46,"Post-Hyperphagia","yes"
"4908",4908,4908,5,580,12059,38672.02176,"11/16/2005","00:31",39.1111033,-106.7208919,3071,70,-6,"""2D Fix-F1""",4,2.8,"2D","yes",2005,"no","no",351213.660737,4330515.71708,320,46,"Post-Hyperphagia","yes"
"4910",4910,4910,5,580,12061,38672.04231,"11/16/2005","01:00",39.1108069,-106.7206444,3071,46,-6,"""2D Fix-F0""",3,2.9,"2D","yes",2005,"no","no",351234.437262,4330482.41601,320,46,"Post-Hyperphagia","yes"
"4912",4912,4912,5,580,12063,38672.06314,"11/16/2005","01:30",39.1105272,-106.7206658,3057,45,-6,"""2D Fix-F0""",3,2.6,"2D","yes",2005,"no","no",351231.99867,4330451.40898,320,46,"Post-Hyperphagia","yes"
"4913",4913,4913,5,580,12065,38672.08389,"11/16/2005","02:00",39.1105567,-106.7210094,3057,38,-6,"""2D Fix-F0""",3,3.6,"2D","yes",2005,"no","no",351202.351378,4330455.24605,320,46,"Post-Hyperphagia","yes"
"4915",4915,4915,5,580,12069,38672.12568,"11/16/2005","03:00",39.1106969,-106.7209497,3057,49,-6,"""2D Fix-F0""",3,4.8,"2D","yes",2005,"no","no",351207.808241,4330470.7081,320,46,"Post-Hyperphagia","yes"
"4918",4918,4918,5,580,12085,38672.2923,"11/16/2005","07:00",39.1106225,-106.7205839,3042,44,-6,"""2D Fix-F12""",4,2.4,"2D","yes",2005,"no","no",351239.280566,4330461.85152,320,46,"Post-Hyperphagia","yes"
"4920",4920,4920,5,580,12091,38672.3551,"11/16/2005","08:31",39.1104367,-106.7205472,3038,70,-6,"""2D Fix-F0""",3,4.4,"2D","yes",2005,"no","no",351242.063088,4330441.17065,320,46,"Post-Hyperphagia","yes"
"4923",4923,4923,5,580,12105,38672.50116,"11/16/2005","12:01",39.1106669,-106.7205144,3037,90,-5.5,"""2D Fix-F2""",4,2.6,"2D","yes",2005,"no","no",351245.383242,4330466.66532,320,46,"Post-Hyperphagia","yes"
"4924",4924,4924,5,580,12111,38672.56308,"11/16/2005","13:30",39.1106319,-106.7204456,3033,42,-5,"""2D Fix-F1""",4,2.8,"2D","yes",2005,"no","no",351251.258416,4330462.66818,320,46,"Post-Hyperphagia","yes"
"4925",4925,4925,5,580,12115,38672.6051,"11/16/2005","14:31",39.1105372,-106.7206278,3033,70,-5,"""2D Fix-F0""",3,2.9,"2D","yes",2005,"no","no",351235.305367,4330452.45656,320,46,"Post-Hyperphagia","yes"
"4926",4926,4926,5,580,12123,38672.68799,"11/16/2005","16:30",39.1107683,-106.7205408,3033,31,-5,"""2D Fix-F1""",4,2.5,"2D","yes",2005,"no","no",351243.313816,4330477.9623,320,46,"Post-Hyperphagia","yes"
"4927",4927,4927,5,580,12125,38672.7091,"11/16/2005","17:01",39.1105322,-106.7204358,3033,55,-5,"""3D Fix-F0""",5,4.5,"3D","yes",2005,"no","no",351251.896115,4330451.58707,320,46,"Post-Hyperphagia","yes"
"4929",4929,4929,5,580,12127,38672.72956,"11/16/2005","17:30",39.1105083,-106.7204033,2985,27,-5,"""3D Fix-F1""",5,3.7,"3D","yes",2005,"no","no",351254.655967,4330448.88132,320,46,"Post-Hyperphagia","yes"
"4931",4931,4931,5,580,12129,38672.75072,"11/16/2005","18:01",39.1108617,-106.7207103,3043,67,-5,"""2D Fix-F0""",3,4.8,"2D","yes",2005,"no","no",351228.854502,4330488.60588,320,46,"Post-Hyperphagia","yes"
"4932",4932,4932,5,580,12131,38672.77174,"11/16/2005","18:31",39.1107114,-106.7205578,3036,67,-4.5,"""2D Fix-F5""",4,2.7,"2D","yes",2005,"no","no",351241.724256,4330471.67519,320,46,"Post-Hyperphagia","yes"
"4933",4933,4933,5,580,12133,38672.79199,"11/16/2005","19:00",39.1106397,-106.7206625,3023,27,-4.5,"""3D Fix-F0""",4,6.5,"3D","yes",2005,"no","no",351232.520607,4330463.88922,320,46,"Post-Hyperphagia","yes"
"4935",4935,4935,5,580,12135,38672.81341,"11/16/2005","19:31",39.1105914,-106.7205883,3027,68,-5,"""3D Fix-F13""",5,7.2,"3D","yes",2005,"no","no",351238.834716,4330458.40714,320,46,"Post-Hyperphagia","yes"
"4937",4937,4937,5,580,12137,38672.83387,"11/16/2005","20:00",39.11028,-106.7203181,3030,35,-5,"""2D Fix-F0""",3,2.2,"2D","yes",2005,"no","no",351261.542732,4330423.40421,320,46,"Post-Hyperphagia","yes"
"4939",4939,4939,5,580,12139,38672.855,"11/16/2005","20:31",39.1102572,-106.7203719,3030,61,-5,"""2D Fix-F0""",3,3.4,"2D","yes",2005,"no","no",351256.84296,4330420.96192,320,46,"Post-Hyperphagia","yes"
"4940",4940,4940,5,580,12143,38672.89655,"11/16/2005","21:31",39.1104647,-106.7204072,3006,51,-5,"""2D Fix-F0""",3,3.6,"2D","yes",2005,"no","no",351254.227071,4330444.04883,320,46,"Post-Hyperphagia","yes"
"4942",4942,4942,5,580,12145,38672.9176,"11/16/2005","22:01",39.1105869,-106.720625,3037,70,-5,"""2D Fix-F0""",3,3.9,"2D","yes",2005,"no","no",351235.651993,4330457.96785,320,46,"Post-Hyperphagia","yes"
"4944",4944,4944,5,580,12147,38672.93867,"11/16/2005","22:31",39.1104969,-106.7208336,3037,90,-5,"""2D Fix-F0""",3,3.6,"2D","yes",2005,"no","no",351217.426125,4330448.32114,320,46,"Post-Hyperphagia","yes"
"4947",4947,4947,5,580,12153,38673.00063,"11/17/2005","00:00",39.1107747,-106.7205931,3051,43,-5,"""2D Fix-F0""",3,3.2,"2D","yes",2005,"no","no",351238.805176,4330478.75829,321,46,"Post-Hyperphagia","yes"
"4949",4949,4949,5,580,12157,38673.04229,"11/17/2005","01:00",39.1108681,-106.7206594,3051,43,-5,"""2D Fix-F0""",3,2.8,"2D","yes",2005,"no","no",351233.269006,4330489.23278,321,46,"Post-Hyperphagia","yes"
"4951",4951,4951,5,580,12159,38673.06326,"11/17/2005","01:31",39.1105158,-106.720585,3030,55,-5,"""2D Fix-F0""",3,2.6,"2D","yes",2005,"no","no",351238.96106,4330450.01138,321,46,"Post-Hyperphagia","yes"
"4953",4953,4953,5,580,12161,38673.08427,"11/17/2005","02:01",39.1104656,-106.7207583,3030,70,-5,"""2D Fix-F0""",3,3.5,"2D","yes",2005,"no","no",351223.871104,4330444.72397,321,46,"Post-Hyperphagia","yes"
"4956",4956,4956,5,580,12165,38673.12569,"11/17/2005","03:01",39.1105511,-106.7210444,3030,48,-5,"""2D Fix-F0""",3,4.8,"2D","yes",2005,"no","no",351199.313326,4330454.6819,321,46,"Post-Hyperphagia","yes"
"4958",4958,4958,5,580,12171,38673.18829,"11/17/2005","04:31",39.1106192,-106.7205647,3030,60,-4.5,"""2D Fix-F0""",3,2.7,"2D","yes",2005,"no","no",351240.933751,4330461.45382,321,46,"Post-Hyperphagia","yes"
"4959",4959,4959,5,580,12181,38673.29188,"11/17/2005","07:00",39.110535,-106.7205436,3005,40,-4.5,"""3D Fix-F0""",4,3.5,"3D","yes",2005,"no","no",351242.581086,4330452.07444,321,46,"Post-Hyperphagia","yes"
"4961",4961,4961,5,580,12183,38673.3134,"11/17/2005","07:31",39.1105572,-106.7198853,2952,70,-4.5,"""2D Fix-F0""",3,2.6,"2D","yes",2005,"no","no",351299.547602,4330453.45992,321,46,"Post-Hyperphagia","yes"
"4962",4962,4962,5,580,12185,38673.33424,"11/17/2005","08:01",39.1106003,-106.7200328,2952,70,-4.5,"""2D Fix-F0""",3,3.3,"2D","yes",2005,"no","no",351286.884645,4330458.48489,321,46,"Post-Hyperphagia","yes"
"4964",4964,4964,5,580,12193,38673.41706,"11/17/2005","10:00",39.1107472,-106.7204347,3035,36,-4.5,"""3D Fix-F0""",4,5.5,"3D","yes",2005,"no","no",351252.443342,4330475.44672,321,46,"Post-Hyperphagia","yes"
"4966",4966,4966,5,580,12195,38673.43841,"11/17/2005","10:31",39.11032,-106.7203419,3037,70,-4.5,"""2D Fix-F1""",4,1.9,"2D","yes",2005,"no","no",351259.568969,4330427.88254,321,46,"Post-Hyperphagia","yes"
"4969",4969,4969,5,580,12205,38673.54253,"11/17/2005","13:01",39.1105744,-106.7204444,3031,66,-4,"""2D Fix-F0""",4,2.2,"2D","yes",2005,"no","no",351251.241258,4330456.28466,321,46,"Post-Hyperphagia","yes"
"4970",4970,4970,5,580,12207,38673.56296,"11/17/2005","13:30",39.110385,-106.720685,3031,31,-4,"""2D Fix-F2""",4,3.1,"2D","yes",2005,"no","no",351230.039474,4330435.65859,321,46,"Post-Hyperphagia","yes"
"4971",4971,4971,5,580,12211,38673.60508,"11/17/2005","14:31",39.1107253,-106.7213206,3032,70,-4,"""2D Fix-F0""",3,2.8,"2D","yes",2005,"no","no",351175.79823,4330474.46792,321,46,"Post-Hyperphagia","yes"
"4973",4973,4973,5,580,12219,38673.68774,"11/17/2005","16:30",39.1104986,-106.7204603,2971,22,-4,"""3D Fix-F0""",4,10,"3D","yes",2005,"no","no",351249.707068,4330447.89816,321,46,"Post-Hyperphagia","yes"
