CatID,Sex,Age,ReprodStat,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,X,Y
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060207 801,2006 2 7,801,63,,489825.6217,2935296.363
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060207 2201,2006 2 7,2201,72,,488604.5791,2934809.812
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060208 1201,2006 2 8,1201,71,,488346.6573,2937194.79
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060208 1901,2006 2 8,1901,62,,488011.7454,2937996.137
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060209 200,2006 2 9,200,51,,488377.4356,2937041.214
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060209 900,2006 2 9,900,53,,489379.8408,2935710.354
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060210 601,2006 2 10,601,90,,491111.5631,2935411.783
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060211 301,2006 2 11,301,62,,491778.3457,2935413.078
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060212 001,2006 2 12,1,63,,489545.7375,2932677.405
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060212 701,2006 2 12,701,95,,489909.6067,2932751.909
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060212 1400,2006 2 12,1400,53,,489837.896,2932490.49
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060212 2101,2006 2 12,2101,72,,489818.3999,2932568.397
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060213 400,2006 2 13,400,53,,489868.4994,2932727.329
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060213 1801,2006 2 13,1801,65,,489661.9188,2932849.851
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060214 101,2006 2 14,101,100,,489786.2825,2932649.42
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060214 801,2006 2 14,801,70,,489798.7895,2932748.007
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060214 1501,2006 2 14,1501,52,,489806.6374,2932792.952
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060214 2200,2006 2 14,2200,51,,489687.7947,2932743.294
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060215 1201,2006 2 15,1201,113,,489559.9853,2932738.03
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060215 1901,2006 2 15,1901,54,,489764.2174,2932749.696
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060216 201,2006 2 16,201,91,,489754.0546,2932815.028
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060216 901,2006 2 16,901,55,,492197.0231,2931334.023
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060216 1602,2006 2 16,1602,139,,492469.0864,2931262.924
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060216 2301,2006 2 16,2301,63,,492363.6927,2923217.652
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060217 601,2006 2 17,601,64,,493542.9346,2920530.313
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060217 1300,2006 2 17,1300,51,,494219.0205,2919807.578
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060217 2000,2006 2 17,2000,52,,494763.4615,2917303.223
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060218 302,2006 2 18,302,140,,497041.5094,2910399.447
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060218 1000,2006 2 18,1000,53,,498249.3274,2908043.323
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060219 001,2006 2 19,1,73,,503384.3302,2906817.924
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060219 2100,2006 2 19,2100,50,,504542.3015,2894619.651
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060220 401,2006 2 20,401,75,,501049.6612,2894732.358
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060220 1800,2006 2 20,1800,52,,501103.2081,2894697.754
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060221 101,2006 2 21,101,59,,499993.98,2895482.026
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060221 1501,2006 2 21,1501,85,,501919.2217,2894564.513
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060221 2200,2006 2 21,2200,54,,503090.3849,2894816.052
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060223 200,2006 2 23,200,56,,491617.9176,2902813.931
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060223 901,2006 2 23,901,82,,491380.0967,2905838.636
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060223 1601,2006 2 23,1601,92,,491100.8988,2910933.382
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060223 2301,2006 2 23,2301,62,,491053.9202,2916582.19
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060224 601,2006 2 24,601,62,,490739.7347,2916619.146
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060224 1301,2006 2 24,1301,90,,491286.0368,2918055.138
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060224 2000,2006 2 24,2000,53,,489573.9297,2922387.95
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060225 301,2006 2 25,301,73,,492304.9509,2930604.277
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060225 1701,2006 2 25,1701,61,,489695.4315,2933152.506
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060226 000,2006 2 26,0,51,,489725.1276,2932849.694
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060226 701,2006 2 26,701,83,,489880.9266,2932700.18
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060226 1401,2006 2 26,1401,62,,489655.6165,2932775.902
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060226 2101,2006 2 26,2101,81,,489604.3639,2932980.068
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060227 400,2006 2 27,400,54,,489679.165,2932607.887
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060227 1800,2006 2 27,1800,71,,489846.0115,2935949.49
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060228 101,2006 2 28,101,64,,490564.7089,2935669.281
143,M,SA,0,DRY,DAY,NA,NA,2.00602E+11,20060228 801,2006 2 28,801,62,,490749.8982,2935516.154
143,M,SA,0,DRY,NIGHT,NA,NA,2.00602E+11,20060228 2200,2006 2 28,2200,53,,490649.7531,2935408.709
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060301 501,2006 3 1,501,64,,490451.7893,2935656.311
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060301 1901,2006 3 1,1901,61,,489136.5177,2936613.333
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060302 201,2006 3 2,201,70,,487925.3974,2937466.346
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060302 900,2006 3 2,900,53,,488026.5265,2937292.458
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060302 1600,2006 3 2,1600,51,,487830.4173,2937439.679
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060302 2300,2006 3 2,2300,51,,487872.2151,2937299.899
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060303 601,2006 3 3,601,84,,488062.641,2937944.223
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060303 2001,2006 3 3,2001,72,,488133.142,2935820.529
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060304 301,2006 3 4,301,79,,488678.0473,2933886.849
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060304 1001,2006 3 4,1001,100,,489240.0383,2934325.432
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060305 001,2006 3 5,1,61,,493890.2218,2933606.769
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060305 701,2006 3 5,701,90,,491440.1149,2935168.809
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060305 2101,2006 3 5,2101,100,,489333.8411,2936411.377
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060306 400,2006 3 6,400,53,,487769.1981,2937960.638
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060307 101,2006 3 7,101,83,,489733.2817,2932804.303
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060307 801,2006 3 7,801,90,,489019.6935,2932168.563
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060307 2201,2006 3 7,2201,100,,492192.2984,2925889.253
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060308 500,2006 3 8,500,53,,492086.0459,2923498.393
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060308 1901,2006 3 8,1901,83,,493309.8699,2921080.277
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060309 201,2006 3 9,201,72,,497115.5671,2914489.68
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060309 901,2006 3 9,901,90,,497611.0464,2910952.397
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060309 1601,2006 3 9,1601,70,,497326.3373,2909784.682
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060309 2301,2006 3 9,2301,111,,500246.604,2908006.222
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060310 601,2006 3 10,601,70,,501282.5314,2908295.049
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060310 2001,2006 3 10,2001,58,,498490.7569,2908494.655
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060311 300,2006 3 11,300,53,,496002.0068,2913908.794
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060311 1001,2006 3 11,1001,90,,496263.1287,2914923.553
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060312 000,2006 3 12,0,56,,492403.0264,2911355.405
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060312 701,2006 3 12,701,70,,491818.9822,2908707.886
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060313 401,2006 3 13,401,54,,492887.1465,2912516.984
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060314 101,2006 3 14,101,102,,490492.6552,2917008.156
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060314 801,2006 3 14,801,70,,490445.034,2917152.576
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060314 2201,2006 3 14,2201,82,,491365.4338,2919941.895
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060315 500,2006 3 15,500,52,,492104.2898,2923313.412
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060315 1201,2006 3 15,1201,91,,492151.5038,2922456.592
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060315 1901,2006 3 15,1901,113,,492101.922,2922163.216
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060316 201,2006 3 16,201,114,,492232.9518,2928827.715
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060316 902,2006 3 16,902,140,,488913.5604,2935123.253
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060316 1601,2006 3 16,1601,69,,489016.9092,2934993.148
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060317 601,2006 3 17,601,91,,489670.5508,2935783.501
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060317 1301,2006 3 17,1301,63,,489859.5917,2935985.574
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060317 2000,2006 3 17,2000,83,,490147.8769,2935984.833
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060318 1001,2006 3 18,1001,71,,489928.4718,2935664.27
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060318 1701,2006 3 18,1701,65,,489680.6992,2935760.458
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060319 000,2006 3 19,0,50,,488680.2479,2938279.943
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060319 700,2006 3 19,700,51,,489305.3904,2935945.191
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060319 1401,2006 3 19,1401,90,,489388.3487,2935555.245
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060319 2101,2006 3 19,2101,59,,490342.3725,2933273.588
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060320 400,2006 3 20,400,53,,489736.8228,2932219.464
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060320 1800,2006 3 20,1800,54,,489008.5833,2932294.832
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060321 801,2006 3 21,801,110,,488897.8987,2932325.319
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060321 1501,2006 3 21,1501,90,,489158.2599,2932067.589
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060321 2201,2006 3 21,2201,81,,490670.0502,2931619.687
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060322 500,2006 3 22,500,52,,490763.049,2929991.043
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060322 1201,2006 3 22,1201,63,,490642.3244,2930079.559
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060323 201,2006 3 23,201,71,,492400.3116,2928542.404
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060323 2301,2006 3 23,2301,70,,490825.1827,2934507.881
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060324 600,2006 3 24,600,53,,489421.0832,2936797.392
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060324 1301,2006 3 24,1301,112,,489115.8465,2936783.539
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060324 2000,2006 3 24,2000,83,,488919.8407,2936762.736
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060325 301,2006 3 25,301,90,,489152.5818,2936502.643
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060325 1001,2006 3 25,1001,108,,488921.0657,2937413.436
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060325 1701,2006 3 25,1701,70,,488813.2345,2937426.78
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060326 001,2006 3 26,1,100,,487921.5558,2938322.64
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060326 1401,2006 3 26,1401,82,,488844.0832,2937286.734
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060326 2101,2006 3 26,2101,93,,488725.5407,2933858.681
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060327 401,2006 3 27,401,82,,489552.2933,2931501.834
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060327 1801,2006 3 27,1801,102,,489653.8543,2930652.905
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060328 801,2006 3 28,801,96,,492575.0165,2927944.002
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060328 2201,2006 3 28,2201,112,,493102.3853,2921293.582
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060329 500,2006 3 29,500,52,,494287.4357,2915494.376
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060329 1901,2006 3 29,1901,71,,494826.2306,2915610.144
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060330 201,2006 3 30,201,63,,496755.293,2914358.771
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060330 901,2006 3 30,901,65,,495895.7499,2913728.009
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060330 2300,2006 3 30,2300,51,,495351.7451,2915003.868
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060331 600,2006 3 31,600,52,,495327.8308,2915479.259
143,M,SA,0,DRY,DAY,NA,NA,2.00603E+11,20060331 1300,2006 3 31,1300,52,,494537.458,2915404.82
143,M,SA,0,DRY,NIGHT,NA,NA,2.00603E+11,20060331 2000,2006 3 31,2000,53,,494394.5745,2914221.698
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060401 300,2006 4 1,300,53,,496733.1939,2915762.969
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060401 1700,2006 4 1,1700,55,,496809.6752,2915914.512
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060402 000,2006 4 2,0,51,,496982.6653,2915568.44
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060402 801,2006 4 2,801,61,,496834.9511,2915631.76
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060402 1501,2006 4 2,1501,70,,497019.5641,2915743.457
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060402 2201,2006 4 2,2201,70,,496771.6832,2915828.501
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060403 1201,2006 4 3,1201,85,,497096.3255,2915847.643
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060403 1901,2006 4 3,1901,67,,496505.5533,2914888.644
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060404 200,2006 4 4,200,50,,495059.4263,2918968.113
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060404 901,2006 4 4,901,70,,492781.3574,2921813.842
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060404 1601,2006 4 4,1601,90,,492771.4117,2921464.441
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060405 600,2006 4 5,600,54,,495756.0281,2915592.463
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060406 301,2006 4 6,301,55,,492526.7178,2923048.184
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060406 1001,2006 4 6,1001,70,,490692.9547,2923436.885
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060406 1701,2006 4 6,1701,70,,490791.7373,2923474.315
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060407 001,2006 4 7,1,111,,491835.5934,2925666.925
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060407 701,2006 4 7,701,62,,490487.7238,2930136.17
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060407 2101,2006 4 7,2101,71,,490679.5449,2929959.791
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060408 401,2006 4 8,401,70,,490549.523,2930029.067
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060408 1800,2006 4 8,1800,55,,489423.2938,2933101.154
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060409 801,2006 4 9,801,70,,488562.1757,2935565.149
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060409 1500,2006 4 9,1500,52,,488260.6814,2935914.986
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060409 2200,2006 4 9,2200,52,,492080.9948,2934869.269
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060410 1901,2006 4 10,1901,97,,489909.548,2931053.796
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060411 2300,2006 4 11,2300,53,,489287.6329,2932793.422
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060412 601,2006 4 12,601,54,,490052.2086,2933086.323
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060412 2000,2006 4 12,2000,84,,491206.0761,2934899.369
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060413 301,2006 4 13,301,60,,491299.9859,2932085.77
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060413 1001,2006 4 13,1001,90,,491113.431,2932234.885
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060413 1700,2006 4 13,1700,51,,491231.9306,2932042.989
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060414 000,2006 4 14,0,52,,491398.4666,2931961.892
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060414 700,2006 4 14,700,52,,491247.3012,2932140.001
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060414 2101,2006 4 14,2101,84,,492418.3393,2929000.574
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060415 401,2006 4 15,401,91,,491820.6952,2924054.481
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060415 1801,2006 4 15,1801,65,,494066.7899,2919853.249
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060416 100,2006 4 16,100,58,,493439.467,2916507.13
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060416 800,2006 4 16,800,52,,497439.4813,2913005.733
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060416 1502,2006 4 16,1502,140,,497948.5651,2912758.997
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060416 2201,2006 4 16,2201,63,,497576.2242,2909856.861
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060417 500,2006 4 17,500,54,,498726.7416,2908061.858
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060417 1201,2006 4 17,1201,64,,498662.3793,2908192.631
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060417 1900,2006 4 17,1900,50,,499503.2089,2907959.465
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060418 201,2006 4 18,201,70,,498494.0091,2912020.615
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060418 900,2006 4 18,900,51,,495400.0339,2915331.366
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060418 2300,2006 4 18,2300,56,,492280.1102,2923264.388
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060419 601,2006 4 19,601,64,,491660.8616,2923478.013
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060419 2001,2006 4 19,2001,65,,491224.6734,2923658.99
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060420 300,2006 4 20,300,56,,491789.7229,2923374.455
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060420 1701,2006 4 20,1701,61,,491748.3895,2924264.27
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060423 100,2006 4 23,100,56,,491607.9322,2924586.243
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060423 800,2006 4 23,800,51,,491643.6986,2924644.367
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060423 2201,2006 4 23,2201,58,,490871.4515,2923589.766
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060424 500,2006 4 24,500,53,,490963.5652,2923662.323
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060424 1901,2006 4 24,1901,103,,491489.3998,2923512.559
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060425 2301,2006 4 25,2301,66,,485765.9294,2920785.315
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060426 601,2006 4 26,601,70,,486011.381,2920924.197
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060426 1301,2006 4 26,1301,61,,484540.4348,2917825.029
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060426 2000,2006 4 26,2000,52,,483682.0536,2918020.059
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060427 301,2006 4 27,301,92,,476227.0747,2915264.618
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060427 1700,2006 4 27,1700,84,,475219.8047,2914773.673
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060428 001,2006 4 28,1,84,,475061.2091,2913547.848
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060428 700,2006 4 28,700,50,,474219.0827,2912786.552
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060428 2100,2006 4 28,2100,52,,475170.0964,2914639.282
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060429 401,2006 4 29,401,63,,475053.2477,2914871.732
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060429 1800,2006 4 29,1800,54,,475123.4571,2914796.866
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060430 100,2006 4 30,100,54,,474554.1296,2915104.314
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060430 801,2006 4 30,801,85,,475371.0188,2915840.416
143,M,SA,0,DRY,DAY,NA,NA,2.00604E+11,20060430 1500,2006 4 30,1500,50,,475322.2916,2915877.133
143,M,SA,0,DRY,NIGHT,NA,NA,2.00604E+11,20060430 2201,2006 4 30,2201,91,,473996.5648,2912873.96
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060501 500,2006 5 1,500,51,,471190.9157,2912050.347
143,M,SA,0,DRY,DAY,NA,NA,2.00605E+11,20060501 1200,2006 5 1,1200,52,,470439.4281,2913095.246
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060501 1901,2006 5 1,1901,83,,470772.8453,2912574.237
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060502 200,2006 5 2,200,53,,471007.4069,2912557.327
143,M,SA,0,DRY,DAY,NA,NA,2.00605E+11,20060502 1600,2006 5 2,1600,55,,471068.7875,2912634.899
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060502 2301,2006 5 2,2301,85,,472827.5786,2914965.168
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060503 601,2006 5 3,601,90,,473173.6164,2916026.172
143,M,SA,0,DRY,DAY,NA,NA,2.00605E+11,20060503 1300,2006 5 3,1300,51,,472718.8405,2914753.632
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060503 2000,2006 5 3,2000,52,,472346.7489,2914850.673
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060504 301,2006 5 4,301,71,,472707.6397,2915127.759
143,M,SA,0,DRY,DAY,NA,NA,2.00605E+11,20060504 1701,2006 5 4,1701,64,,472559.0742,2915288.643
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060505 001,2006 5 5,1,64,,472768.8064,2915134.662
143,M,SA,0,DRY,DAY,NA,NA,2.00605E+11,20060505 1401,2006 5 5,1401,70,,472748.0394,2915218.33
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060505 2101,2006 5 5,2101,70,,472688.2927,2914438.074
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060506 400,2006 5 6,400,52,,473824.3648,2912140.745
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060507 101,2006 5 7,101,71,,474844.7195,2912283.175
143,M,SA,0,DRY,DAY,NA,NA,2.00605E+11,20060507 801,2006 5 7,801,85,,475467.2951,2912091.673
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060507 2200,2006 5 7,2200,52,,475419.827,2913094.549
143,M,SA,0,DRY,NIGHT,NA,NA,2.00605E+11,20060508 500,2006 5 8,500,52,,471290.1068,2912700.29
