DateTimeAnimalID,id,Serial,Acq_Time,Acq_ST,GPSFixTime,GPSFixAtt,Lat,Long,UTM_Zone,Y,X,GPS_Alt,GPS_Speed,GPSHeading,GPSHorizEr,GPS_PD,GPS_SB,GPS_SC,GPS_NT,Pre_Data,Error
D82011.12.05 09:00:00,D8,647578A,2011.12.05 09:00:35,2011.12.05 09:00:00,2011.12.05 09:00:35,Succeeded (3D),37.837731,-108.859462,12S,4189970,688358,2305,0.02,0.7,5.94,1.8,0x084492E0,9,35,No,
D82011.12.05 12:00:00,D8,647578A,2011.12.05 12:00:51,2011.12.05 12:00:00,2011.12.05 12:00:51,Succeeded (3D),37.838623,-108.859063,12S,4190070,688391,2300,0.08,0.7,10.34,2.4,0x080444C1,7,51,No,
D82011.12.05 15:00:00,D8,647578A,2011.12.05 15:00:34,2011.12.05 15:00:00,2011.12.05 15:00:34,Succeeded (3D),37.842301,-108.859765,12S,4190477,688320,2314,0.03,0.7,19.5,2,0x08080A0A,6,34,No,
D82011.12.05 18:00:00,D8,647578A,2011.12.05 18:00:48,2011.12.05 18:00:00,2011.12.05 18:00:48,Succeeded (3D),37.843381,-108.858726,12S,4190599,688408,2312,0.07,0.7,24,3.6,0x11000A0A,6,48,No,
D82011.12.05 21:00:00,D8,647578A,2011.12.05 21:00:35,2011.12.05 21:00:00,2011.12.05 21:00:35,Succeeded (3D),37.843432,-108.858726,12S,4190604,688408,2320,0.06,0.7,18.92,3.2,0x12128010,6,35,No,
D82011.12.06 00:00:00,D8,647578A,2011.12.06 00:00:34,2011.12.06 00:00:00,2011.12.06 00:00:34,Succeeded (3D),37.843592,-108.858562,12S,4190622,688422,2313,0.04,0.7,6.47,2.7,0x00362120,7,34,No,
D82011.12.06 03:00:00,D8,647578A,2011.12.06 03:00:40,2011.12.06 03:00:00,2011.12.06 03:00:40,Succeeded (3D),37.840979,-108.858074,12S,4190333,688472,2315,0.48,338.2,18.52,3.4,0x40282401,6,40,No,
D82011.12.06 06:00:00,D8,647578A,2011.12.06 06:00:45,2011.12.06 06:00:00,2011.12.06 06:00:45,Succeeded (3D),37.836724,-108.866038,12S,4189845,687782,2279,0.03,0.7,15.71,1.7,0x40489009,7,45,No,
D82011.12.06 09:00:00,D8,647578A,2011.12.06 09:00:35,2011.12.06 09:00:00,2011.12.06 09:00:35,Succeeded (3D),37.836965,-108.866514,12S,4189871,687739,2279,0.06,0.7,7.72,2.3,0x004490D4,8,35,No,
D82011.12.06 12:00:00,D8,647578A,2011.12.06 12:00:51,2011.12.06 12:00:00,2011.12.06 12:00:51,Succeeded (3D),37.836688,-108.866185,12S,4189841,687769,2282,0.05,0.7,27,3.2,0x0A0104C0,6,51,No,
D82011.12.06 15:00:00,D8,647578A,2011.12.06 15:00:58,2011.12.06 15:00:00,2011.12.06 15:00:58,Succeeded (3D),37.845876,-108.858248,12S,4190876,688444,2307,1.21,258,33,3,0x08010908,5,58,No,
D82011.12.06 18:00:00,D8,647578A,2011.12.06 18:00:48,2011.12.06 18:00:00,2011.12.06 18:00:48,Succeeded (3D),37.848093,-108.855913,12S,4191127,688644,2320,0.05,0.7,30,5.3,0x00000A1A,5,48,No,
D82011.12.06 21:00:00,D8,647578A,2011.12.06 21:00:39,2011.12.06 21:00:00,2011.12.06 21:00:39,Succeeded (3D),37.850071,-108.856139,12S,4191346,688619,2331,0.03,0.7,18.9,4,0x12124010,6,39,No,
D82011.12.07 00:00:00,D8,647578A,2011.12.07 00:00:42,2011.12.07 00:00:00,2011.12.07 00:00:42,Succeeded (3D),37.848473,-108.859852,12S,4191161,688296,2308,0.56,31.6,18.85,2.9,0x00364000,5,42,No,
D82011.12.07 03:00:00,D8,647578A,2011.12.07 03:00:52,2011.12.07 03:00:00,2011.12.07 03:00:52,Succeeded (3D),37.841345,-108.858794,12S,4190372,688407,2312,0.05,0.7,30,3,0x41202401,6,52,No,
D82011.12.07 09:00:00,D8,647578A,2011.12.07 09:00:34,2011.12.07 09:00:00,2011.12.07 09:00:34,Succeeded (3D),37.839354,-108.861603,12S,4190146,688165,2301,0.04,0.7,6.18,2,0x08441264,8,34,No,
D82011.12.07 12:00:00,D8,647578A,2011.12.07 12:00:34,2011.12.07 12:00:00,2011.12.07 12:00:34,Succeeded (3D),37.842911,-108.859321,12S,4190545,688357,2302,0.08,0.7,8.52,2.4,0x0A0044C1,7,34,No,
D82011.12.07 15:00:00,D8,647578A,2011.12.07 15:00:41,2011.12.07 15:00:00,2011.12.07 15:00:41,Succeeded (3D),37.842959,-108.859352,12S,4190550,688354,2307,0.05,0.7,18.83,3,0x08010908,5,41,No,
D82011.12.07 18:00:00,D8,647578A,2011.12.07 18:00:48,2011.12.07 18:00:00,2011.12.07 18:00:48,Succeeded (3D),37.84312,-108.860833,12S,4190565,688223,2303,0.06,0.7,33,5.1,0x00000A1A,5,48,No,
D82011.12.07 21:00:00,D8,647578A,2011.12.07 21:00:44,2011.12.07 21:00:00,2011.12.07 21:00:44,Succeeded (3D),37.842932,-108.866088,12S,4190534,687761,2279,0.05,0.7,19.06,3.4,0x1012C000,5,44,No,
D82011.12.08 00:00:00,D8,647578A,2011.12.08 00:00:35,2011.12.08 00:00:00,2011.12.08 00:00:35,Succeeded (3D),37.842361,-108.869071,12S,4190465,687500,2276,0.07,0.7,7.06,2.2,0x00366120,8,35,No,
D82011.12.08 03:00:00,D8,647578A,2011.12.08 03:00:48,2011.12.08 03:00:00,2011.12.08 03:00:48,Succeeded (3D),37.841535,-108.868908,12S,4190373,687517,2256,0.06,0.7,42,8.9,0x41202000,4,48,No,
D82011.12.08 06:00:00,D8,647578A,2011.12.08 06:00:39,2011.12.08 06:00:00,2011.12.08 06:00:39,Succeeded (3D),37.841697,-108.866995,12S,4190395,687685,2268,0.02,0.7,18.44,2.2,0x40488040,5,39,No,
D82011.12.08 09:00:00,D8,647578A,2011.12.08 09:00:35,2011.12.08 09:00:00,2011.12.08 09:00:35,Succeeded (3D),37.84114,-108.858542,12S,4190350,688430,2311,0.05,0.7,7.07,1.8,0x080492D4,9,35,No,
D82011.12.08 12:00:00,D8,647578A,2011.12.08 12:00:34,2011.12.08 12:00:00,2011.12.08 12:00:34,Succeeded (3D),37.842516,-108.858937,12S,4190502,688392,2312,0.19,0.7,8.78,2.3,0x0A0044C1,7,34,No,
D82011.12.08 15:00:00,D8,647578A,2011.12.08 15:00:52,2011.12.08 15:00:00,2011.12.08 15:00:52,Succeeded (3D),37.8422,-108.858785,12S,4190467,688406,2319,0.01,0.7,24,2.6,0x0801090A,6,52,No,
D82011.12.08 18:00:00,D8,647578A,2011.12.08 18:00:34,2011.12.08 18:00:00,2011.12.08 18:00:34,Succeeded (3D),37.842969,-108.859037,12S,4190552,688382,2310,0.06,0.7,9.09,3.1,0x11000A1A,7,34,No,
D82011.12.08 21:00:00,D8,647578A,2011.12.08 21:00:48,2011.12.08 21:00:00,2011.12.08 21:00:48,Succeeded (3D),37.842965,-108.859073,12S,4190552,688379,2321,0.05,0.7,17.89,5.9,0x12124000,5,48,No,
D82011.12.09 00:00:00,D8,647578A,2011.12.09 00:00:35,2011.12.09 00:00:00,2011.12.09 00:00:35,Succeeded (3D),37.8425,-108.859084,12S,4190500,688379,2304,0.05,0.7,9.12,3,0x00322124,7,35,No,
D82011.12.09 03:00:00,D8,647578A,2011.12.09 03:00:52,2011.12.09 03:00:00,2011.12.09 03:00:52,Succeeded (3D),37.842917,-108.858902,12S,4190547,688394,2303,0.03,0.7,36,3.3,0x01282001,5,52,No,
D82011.12.09 06:00:00,D8,647578A,2011.12.09 06:00:52,2011.12.09 06:00:00,2011.12.09 06:00:52,Succeeded (3D),37.841207,-108.85841,12S,4190358,688442,2315,0.22,0.7,45,2.7,0x00489024,6,52,No,
D82011.12.09 09:00:00,D8,647578A,2011.12.09 09:00:37,2011.12.09 09:00:00,2011.12.09 09:00:37,Succeeded (3D),37.839929,-108.860715,12S,4190211,688242,2303,0.06,0.7,15.2,2.7,0x004490B4,8,37,No,
D82011.12.09 12:00:00,D8,647578A,2011.12.09 12:00:51,2011.12.09 12:00:00,2011.12.09 12:00:51,Succeeded (3D),37.842995,-108.859432,12S,4190554,688347,2304,0.07,0.7,16.16,4.5,0x080104C1,6,51,No,
D82011.12.09 15:00:00,D8,647578A,2011.12.09 15:00:34,2011.12.09 15:00:00,2011.12.09 15:00:34,Succeeded (3D),37.843335,-108.858162,12S,4190595,688458,2317,0.03,0.7,6.13,1.8,0x08090B0A,8,34,No,
D82011.12.09 18:00:00,D8,647578A,2011.12.09 18:00:34,2011.12.09 18:00:00,2011.12.09 18:00:34,Succeeded (3D),37.842177,-108.859972,12S,4190462,688302,2311,0.07,0.7,8.11,2.5,0x51000A1A,8,34,No,
D82011.12.09 21:00:00,D8,647578A,2011.12.09 21:00:48,2011.12.09 21:00:00,2011.12.09 21:00:48,Succeeded (3D),37.842432,-108.860269,12S,4190490,688275,2300,0.11,0.7,16.11,9.5,0x12024010,5,48,No,
D82011.12.10 00:00:00,D8,647578A,2011.12.10 00:00:34,2011.12.10 00:00:00,2011.12.10 00:00:34,Succeeded (3D),37.843935,-108.860772,12S,4190656,688227,2311,0.04,0.7,7.35,2.1,0x00366104,8,34,No,
D82011.12.10 03:00:00,D8,647578A,2011.12.10 03:00:38,2011.12.10 03:00:00,2011.12.10 03:00:38,Succeeded (3D),37.842945,-108.861687,12S,4190544,688149,2299,0.05,0.7,18.88,3.2,0x40282400,5,38,No,
D82011.12.10 06:00:00,D8,647578A,2011.12.10 06:00:53,2011.12.10 06:00:00,2011.12.10 06:00:53,Succeeded (3D),37.843336,-108.858237,12S,4190595,688451,2311,0.07,0.7,24,1.8,0x4048100C,6,53,No,
D82011.12.10 09:00:00,D8,647578A,2011.12.10 09:00:52,2011.12.10 09:00:00,2011.12.10 09:00:52,Succeeded (3D),37.843667,-108.859244,12S,4190629,688362,2309,0.05,0.7,6.88,2,0x004090D4,7,52,No,
D82011.12.10 12:00:00,D8,647578A,2011.12.10 12:00:43,2011.12.10 12:00:00,2011.12.10 12:00:43,Succeeded (3D),37.838629,-108.86072,12S,4190067,688245,2294,0.1,0.7,19.13,3,0x0A004481,6,43,No,
D82011.12.10 15:00:00,D8,647578A,2011.12.10 15:00:37,2011.12.10 15:00:00,2011.12.10 15:00:37,Succeeded (3D),37.836697,-108.86207,12S,4189850,688131,2288,0.11,0.7,18.54,2.6,0x0801090A,6,37,No,
D82011.12.10 18:00:00,D8,647578A,2011.12.10 18:00:46,2011.12.10 18:00:00,2011.12.10 18:00:46,Succeeded (3D),37.835747,-108.866331,12S,4189736,687758,2288,0.05,0.7,19.17,3.5,0x01000A1A,6,46,No,
D82011.12.10 21:00:00,D8,647578A,2011.12.10 21:00:50,2011.12.10 21:00:00,2011.12.10 21:00:50,Succeeded (3D),37.835768,-108.866297,12S,4189738,687761,2285,0.07,0.7,51,9.9,0x12024010,5,50,No,
D82011.12.11 00:00:00,D8,647578A,2011.12.11 00:00:40,2011.12.11 00:00:00,2011.12.11 00:00:40,Succeeded (3D),37.828775,-108.877809,12S,4188939,686766,2242,0.05,0.7,18.74,2.6,0x00266100,6,40,No,
D82011.12.11 03:00:00,D8,647578A,2011.12.11 03:00:52,2011.12.11 03:00:00,2011.12.11 03:00:52,Succeeded (3D),37.828863,-108.878569,12S,4188948,686699,2239,0.05,0.7,30,2.5,0x41202C00,6,52,No,
D82011.12.11 06:00:00,D8,647578A,2011.12.11 06:00:52,2011.12.11 06:00:00,2011.12.11 06:00:52,Succeeded (3D),37.829489,-108.878674,12S,4189017,686688,2227,0.02,0.7,33,2,0x40088044,5,52,No,
D82011.12.11 09:00:00,D8,647578A,2011.12.11 09:00:35,2011.12.11 09:00:00,2011.12.11 09:00:35,Succeeded (3D),37.829238,-108.878715,12S,4188989,686685,2226,0.11,0.7,6.96,2,0x004092C4,7,35,No,
D82011.12.11 12:00:00,D8,647578A,2011.12.11 12:00:34,2011.12.11 12:00:00,2011.12.11 12:00:34,Succeeded (3D),37.822032,-108.880519,12S,4188186,686544,2218,0.06,0.7,6.17,2.1,0x0A0144C1,8,34,No,
D82011.12.11 15:00:00,D8,647578A,2011.12.11 15:00:37,2011.12.11 15:00:00,2011.12.11 15:00:37,Succeeded (3D),37.820853,-108.888436,12S,4188039,685850,2193,0.04,0.7,18.39,3,0x08090902,6,37,No,
D82011.12.11 18:00:00,D8,647578A,2011.12.11 18:00:45,2011.12.11 18:00:00,2011.12.11 18:00:45,Succeeded (3D),37.825843,-108.8833,12S,4188603,686290,2207,0.07,0.7,19.05,3.4,0x01000A1A,6,45,No,
D82011.12.11 21:00:00,D8,647578A,2011.12.11 21:00:43,2011.12.11 21:00:00,2011.12.11 21:00:43,Succeeded (3D),37.826144,-108.88182,12S,4188639,686419,2210,0.04,0.7,19.19,1.9,0x10308030,6,43,No,
D82011.12.12 00:00:00,D8,647578A,2011.12.12 00:00:42,2011.12.12 00:00:00,2011.12.12 00:00:42,Succeeded (3D),37.820773,-108.885712,12S,4188036,686090,2211,0.05,0.7,18.41,3.3,0x00300124,5,42,No,
D82011.12.12 03:00:00,D8,647578A,2011.12.12 03:00:52,2011.12.12 03:00:00,2011.12.12 03:00:52,Succeeded (3D),37.821402,-108.8851,12S,4188107,686143,2202,0.09,0.7,33,3.6,0x40082C00,5,52,No,
D82011.12.12 06:00:00,D8,647578A,2011.12.12 06:00:52,2011.12.12 06:00:00,2011.12.12 06:00:52,Succeeded (3D),37.820977,-108.882012,12S,4188066,686415,2216,0.05,0.7,30,2.2,0x40480048,5,52,No,
D82011.12.12 09:00:00,D8,647578A,2011.12.12 09:00:35,2011.12.12 09:00:00,2011.12.12 09:00:35,Succeeded (3D),37.824665,-108.881472,12S,4188476,686454,2223,0.05,0.7,5.19,1.6,0x084492F4,11,35,No,
D82011.12.12 12:00:00,D8,647578A,2011.12.12 12:00:51,2011.12.12 12:00:00,2011.12.12 12:00:51,Succeeded (3D),37.826611,-108.881291,12S,4188692,686465,2213,0.05,0.7,19.81,2.6,0x0A0104C1,7,51,No,
D82011.12.12 15:00:00,D8,647578A,2011.12.12 15:00:37,2011.12.12 15:00:00,2011.12.12 15:00:37,Succeeded (3D),37.829356,-108.879807,12S,4189000,686588,2221,0.04,0.7,18.43,2.5,0x0801090A,6,37,No,
D82011.12.12 18:00:00,D8,647578A,2011.12.12 18:00:41,2011.12.12 18:00:00,2011.12.12 18:00:41,Succeeded (3D),37.830593,-108.877201,12S,4189142,686815,2253,0.07,0.7,15.93,1.9,0x4110081A,7,41,No,
D82011.12.12 21:00:00,D8,647578A,2011.12.12 21:00:49,2011.12.12 21:00:00,2011.12.12 21:00:49,Succeeded (3D),37.831265,-108.87848,12S,4189214,686700,2242,0.07,0.7,24,4.4,0x10124010,5,49,No,
D82011.12.13 00:00:00,D8,647578A,2011.12.13 00:00:35,2011.12.13 00:00:00,2011.12.13 00:00:35,Succeeded (3D),37.828242,-108.878218,12S,4188879,686731,2235,0.31,2.1,17.56,2.7,0x00322124,7,35,No,
D82011.12.13 03:00:00,D8,647578A,2011.12.13 03:00:59,2011.12.13 03:00:00,2011.12.13 03:00:59,Succeeded (3D),37.829313,-108.877938,12S,4188999,686753,2241,0.03,0.7,27,2.7,0x41202400,5,59,No,
D82011.12.13 06:00:00,D8,647578A,2011.12.13 06:01:08,2011.12.13 06:00:00,2011.12.13 06:01:08,Succeeded (3D),37.829888,-108.878033,12S,4189062,686743,2246,0.12,31.6,30,3.3,0x40488020,5,68,No,
D82011.12.13 09:00:00,D8,647578A,2011.12.13 09:00:34,2011.12.13 09:00:00,2011.12.13 09:00:34,Succeeded (3D),37.830231,-108.879276,12S,4189098,686633,2229,0.03,0.7,10.5,2.1,0x084410E0,7,34,No,
D82011.12.13 12:00:00,D8,647578A,2011.12.13 12:00:49,2011.12.13 12:00:00,2011.12.13 12:00:49,Succeeded (3D),37.830346,-108.879189,12S,4189111,686640,2225,0.05,0.7,27,5.3,0x080004C1,5,49,No,
D82011.12.13 15:00:00,D8,647578A,2011.12.13 15:00:39,2011.12.13 15:00:00,2011.12.13 15:00:39,Succeeded (3D),37.83014,-108.877768,12S,4189091,686766,2246,0.04,0.7,18.85,2.5,0x0801090A,6,39,No,
D82011.12.13 18:00:00,D8,647578A,2011.12.13 18:00:40,2011.12.13 18:00:00,2011.12.13 18:00:40,Succeeded (3D),37.830878,-108.877431,12S,4189174,686794,2241,0.07,0.7,18.74,2.8,0x1100081A,6,40,No,
D82011.12.13 21:00:00,D8,647578A,2011.12.13 21:00:43,2011.12.13 21:00:00,2011.12.13 21:00:43,Succeeded (3D),37.831638,-108.876534,12S,4189260,686871,2245,0.45,329.8,19.07,3.8,0x12124010,6,43,No,
D82011.12.14 00:00:00,D8,647578A,2011.12.14 00:00:34,2011.12.14 00:00:00,2011.12.14 00:00:34,Succeeded (3D),37.832306,-108.878527,12S,4189330,686694,2254,0.03,0.7,6.77,3.1,0x00162124,7,34,No,
D82011.12.14 03:00:00,D8,647578A,2011.12.14 03:00:49,2011.12.14 03:00:00,2011.12.14 03:00:49,Succeeded (3D),37.83375,-108.878604,12S,4189490,686683,2242,0.04,0.7,24,4.6,0x40082401,5,49,No,
D82011.12.14 06:00:00,D8,647578A,2011.12.14 06:00:52,2011.12.14 06:00:00,2011.12.14 06:00:52,Succeeded (3D),37.835016,-108.878472,12S,4189631,686692,2236,0.02,0.7,27,2.2,0x60009024,6,52,No,
D82011.12.14 09:00:00,D8,647578A,2011.12.14 09:00:35,2011.12.14 09:00:00,2011.12.14 09:00:35,Succeeded (3D),37.839137,-108.877685,12S,4190089,686751,2251,0.07,2.1,6.72,2,0x08401264,7,35,No,
D82011.12.14 12:00:00,D8,647578A,2011.12.14 12:00:43,2011.12.14 12:00:00,2011.12.14 12:00:43,Succeeded (3D),37.838198,-108.876905,12S,4189987,686822,2230,0.07,0.7,18.97,3.2,0x0A014400,5,43,No,
D82011.12.14 15:00:00,D8,647578A,2011.12.14 15:00:58,2011.12.14 15:00:00,2011.12.14 15:00:58,Succeeded (3D),37.841963,-108.873193,12S,4190412,687139,2258,4.81,7.7,39,3.1,0x0801010A,5,58,No,
D82011.12.14 18:00:00,D8,647578A,2011.12.14 18:00:48,2011.12.14 18:00:00,2011.12.14 18:00:48,Succeeded (3D),37.844594,-108.869576,12S,4190711,687450,2274,0.06,55.5,14.94,4.2,0x11000A12,6,48,No,
D82011.12.14 21:00:00,D8,647578A,2011.12.14 21:00:35,2011.12.14 21:00:00,2011.12.14 21:00:35,Succeeded (3D),37.844623,-108.870411,12S,4190713,687377,2284,0.05,0.7,10.37,2.2,0x3012C010,7,35,No,
D82011.12.15 00:00:00,D8,647578A,2011.12.15 00:00:40,2011.12.15 00:00:00,2011.12.15 00:00:40,Succeeded (3D),37.84485,-108.867917,12S,4190743,687596,2280,0.1,0.7,18.66,3.1,0x00362000,5,40,No,
D82011.12.15 03:00:00,D8,647578A,2011.12.15 03:00:35,2011.12.15 03:00:00,2011.12.15 03:00:35,Succeeded (3D),37.843724,-108.867433,12S,4190619,687641,2278,0.01,0.7,19.35,3.9,0x21282400,6,35,No,
D82011.12.15 06:00:00,D8,647578A,2011.12.15 06:00:41,2011.12.15 06:00:00,2011.12.15 06:00:41,Succeeded (3D),37.838832,-108.866585,12S,4190078,687728,2276,0.03,0.7,19.06,3.6,0x20481040,5,41,No,
D82011.12.15 09:00:00,D8,647578A,2011.12.15 09:00:49,2011.12.15 09:00:00,2011.12.15 09:00:49,Succeeded (3D),37.839059,-108.866299,12S,4190104,687753,2278,0.05,0.7,19.27,3.5,0x00441064,6,49,No,
D82011.12.15 12:00:00,D8,647578A,2011.12.15 12:00:41,2011.12.15 12:00:00,2011.12.15 12:00:41,Succeeded (3D),37.839063,-108.866258,12S,4190104,687756,2281,0.04,0.7,18.8,2.6,0x02014041,5,41,No,
D82011.12.15 15:00:00,D8,647578A,2011.12.15 15:00:38,2011.12.15 15:00:00,2011.12.15 15:00:38,Succeeded (3D),37.840334,-108.865128,12S,4190248,687853,2287,0.05,0.7,18.79,2.7,0x00010B08,5,38,No,
D82011.12.15 18:00:00,D8,647578A,2011.12.15 18:00:58,2011.12.15 18:00:00,2011.12.15 18:00:58,Succeeded (3D),37.846475,-108.863697,12S,4190932,687963,2306,0.06,0.7,39,2.4,0x10100A12,6,58,No,
D82011.12.15 21:00:00,D8,647578A,2011.12.15 21:00:52,2011.12.15 21:00:00,2011.12.15 21:00:52,Succeeded (3D),37.847939,-108.86464,12S,4191092,687876,2300,0.09,0.7,30,2,0x10324010,6,52,No,
D82011.12.16 00:00:00,D8,647578A,2011.12.16 00:00:36,2011.12.16 00:00:00,2011.12.16 00:00:36,Succeeded (3D),37.843976,-108.867662,12S,4190647,687620,2277,0.21,0.7,15.93,2.2,0x00362124,8,36,No,
D82011.12.16 03:00:00,D8,647578A,2011.12.16 03:00:52,2011.12.16 03:00:00,2011.12.16 03:00:52,Succeeded (3D),37.843193,-108.868772,12S,4190557,687525,2284,0.06,0.7,10.71,2.4,0x41482401,7,52,No,
D82011.12.16 06:00:00,D8,647578A,2011.12.16 06:00:53,2011.12.16 06:00:00,2011.12.16 06:00:53,Succeeded (3D),37.836923,-108.870748,12S,4189858,687367,2270,0.04,0.7,63,4.6,0x00481240,5,53,No,
D82011.12.16 09:00:00,D8,647578A,2011.12.16 09:00:37,2011.12.16 09:00:00,2011.12.16 09:00:37,Succeeded (3D),37.836146,-108.869999,12S,4189773,687435,2274,0.05,0.7,17.68,1.9,0x004012E4,7,37,No,
D82011.12.16 12:00:00,D8,647578A,2011.12.16 12:00:51,2011.12.16 12:00:00,2011.12.16 12:00:51,Succeeded (3D),37.835678,-108.869836,12S,4189721,687450,2262,0.03,0.7,15.57,2.5,0x0A014481,7,51,No,
D82011.12.16 15:00:00,D8,647578A,2011.12.16 15:01:04,2011.12.16 15:00:00,2011.12.16 15:01:04,Succeeded (3D),37.842573,-108.860785,12S,4190505,688229,2297,0.03,0.7,6.89,2.3,0x08010B0A,7,64,No,
D82011.12.16 18:00:00,D8,647578A,2011.12.16 18:00:48,2011.12.16 18:00:00,2011.12.16 18:00:48,Succeeded (3D),37.848375,-108.853171,12S,4191164,688884,2332,0.05,0.7,33,4,0x01000A12,5,48,No,
D82011.12.16 21:00:00,D8,647578A,2011.12.16 21:00:40,2011.12.16 21:00:00,2011.12.16 21:00:40,Succeeded (3D),37.850247,-108.852432,12S,4191373,688945,2341,0.06,0.7,18.52,2,0x10324010,6,40,No,
D82011.12.17 00:00:00,D8,647578A,2011.12.17 00:00:34,2011.12.17 00:00:00,2011.12.17 00:00:34,Succeeded (3D),37.852452,-108.848961,12S,4191625,689244,2353,0.02,0.7,10.97,2.4,0x00322124,7,34,No,
D82011.12.17 03:00:00,D8,647578A,2011.12.17 03:00:34,2011.12.17 03:00:00,2011.12.17 03:00:34,Succeeded (3D),37.850787,-108.848662,12S,4191441,689275,2328,0.02,0.7,17.1,2.3,0x60682000,6,34,No,
D82011.12.17 06:00:00,D8,647578A,2011.12.17 06:00:34,2011.12.17 06:00:00,2011.12.17 06:00:34,Succeeded (3D),37.83888,-108.860738,12S,4190095,688243,2303,0.01,322.7,15.5,2.2,0x60489020,7,34,No,
D82011.12.17 09:00:00,D8,647578A,2011.12.17 09:00:49,2011.12.17 09:00:00,2011.12.17 09:00:49,Succeeded (3D),37.838461,-108.864523,12S,4190041,687911,2282,0.06,0.7,21,3.3,0x00441460,6,49,No,
D82011.12.17 12:00:00,D8,647578A,2011.12.17 12:00:35,2011.12.17 12:00:00,2011.12.17 12:00:35,Succeeded (3D),37.839028,-108.866652,12S,4190100,687722,2275,0.03,0.7,6.84,1.5,0x0E0104C9,9,35,No,
D82011.12.17 15:00:00,D8,647578A,2011.12.17 15:00:37,2011.12.17 15:00:00,2011.12.17 15:00:37,Succeeded (3D),37.842744,-108.865485,12S,4190514,687815,2279,0,0.7,18.63,2.8,0x0C01030A,7,37,No,
D82011.12.17 18:00:00,D8,647578A,2011.12.17 18:00:58,2011.12.17 18:00:00,2011.12.17 18:00:58,Succeeded (3D),37.846342,-108.863172,12S,4190918,688009,2312,0.12,0.7,27,2.2,0x12000A12,6,58,No,
D82011.12.17 21:00:00,D8,647578A,2011.12.17 21:00:52,2011.12.17 21:00:00,2011.12.17 21:00:52,Succeeded (3D),37.847819,-108.862418,12S,4191084,688072,2291,0.06,0.7,87,5.4,0x30108020,5,52,No,
D82011.12.18 00:00:00,D8,647578A,2011.12.18 00:00:52,2011.12.18 00:00:00,2011.12.18 00:00:52,Succeeded (3D),37.850575,-108.858078,12S,4191398,688447,2322,0.03,289,18.85,2.9,0x00122120,5,52,No,
D82011.12.18 03:00:00,D8,647578A,2011.12.18 03:00:52,2011.12.18 03:00:00,2011.12.18 03:00:52,Succeeded (3D),37.848886,-108.857713,12S,4191211,688483,2320,0.03,0.7,30,2.6,0x60082400,5,52,No,
D82011.12.18 06:00:00,D8,647578A,2011.12.18 06:00:34,2011.12.18 06:00:00,2011.12.18 06:00:34,Succeeded (3D),37.848022,-108.857249,12S,4191117,688526,2303,0.06,0.7,13.97,2.1,0x20089204,6,34,No,
D82011.12.18 09:00:00,D8,647578A,2011.12.18 09:00:40,2011.12.18 09:00:00,2011.12.18 09:00:40,Succeeded (3D),37.84783,-108.857807,12S,4191094,688478,2309,0.12,0.7,18.77,3.7,0x000410C4,5,40,No,
D82011.12.18 12:00:00,D8,647578A,2011.12.18 12:00:34,2011.12.18 12:00:00,2011.12.18 12:00:34,Succeeded (3D),37.843347,-108.860228,12S,4190592,688276,2294,0.08,0.7,9.22,2,0x0A0044C1,7,34,No,
D82011.12.18 15:00:00,D8,647578A,2011.12.18 15:00:48,2011.12.18 15:00:00,2011.12.18 15:00:48,Succeeded (3D),37.844948,-108.860879,12S,4190768,688215,2295,0.06,0.7,19.16,2.9,0x0801030A,6,48,No,
D82011.12.18 18:00:00,D8,647578A,2011.12.18 18:00:34,2011.12.18 18:00:00,2011.12.18 18:00:34,Succeeded (3D),37.845008,-108.854889,12S,4190787,688742,2330,0.05,0.7,8.77,2.1,0x11100A12,7,34,No,
D82011.12.18 21:00:00,D8,647578A,2011.12.18 21:00:35,2011.12.18 21:00:00,2011.12.18 21:00:35,Succeeded (3D),37.843325,-108.859901,12S,4190590,688305,2307,0.05,0.7,12.59,1.9,0x3232C020,9,35,No,
D82011.12.19 00:00:00,D8,647578A,2011.12.19 00:00:32,2011.12.19 00:00:00,2011.12.19 00:00:32,Succeeded (3D),37.841324,-108.861526,12S,4190365,688167,2296,0.05,0.7,13.59,1.7,0x04362124,9,32,No,
D82011.12.19 03:00:00,D8,647578A,2011.12.19 03:00:34,2011.12.19 03:00:00,2011.12.19 03:00:34,Succeeded (3D),37.839019,-108.866783,12S,4190098,687710,2277,0.05,0.7,5.68,1.8,0x61602401,8,34,No,
D82011.12.19 06:00:00,D8,647578A,2011.12.19 06:00:35,2011.12.19 06:00:00,2011.12.19 06:00:35,Succeeded (3D),37.838955,-108.866663,12S,4190091,687721,2276,0.14,0.7,7.55,1.9,0x60489200,7,35,No,
D82011.12.19 09:00:00,D8,647578A,2011.12.19 09:00:41,2011.12.19 09:00:00,2011.12.19 09:00:41,Succeeded (3D),37.838382,-108.86563,12S,4190030,687813,2280,0.19,65.4,18.86,3.2,0x004412C0,6,41,No,
D82011.12.19 12:00:00,D8,647578A,2011.12.19 12:00:50,2011.12.19 12:00:00,2011.12.19 12:00:50,Succeeded (3D),37.838979,-108.864377,12S,4190099,687922,2299,0.06,0.7,36,3.1,0x0E014080,6,50,No,
